,mode,variable,value
286,photo+spectro,age_burst,0.4944802811038628
287,photo+spectro,age_burst,0.5505876433670491
288,photo+spectro,age_burst,0.6473899370044626
289,photo+spectro,age_burst,0.49466928187053893
290,photo+spectro,age_burst,0.43867291414741744
291,photo+spectro,age_burst,0.5760507049420027
292,photo+spectro,age_burst,0.4623399806702881
293,photo+spectro,age_burst,0.644493149845839
294,photo+spectro,age_burst,0.42104922091524144
295,photo+spectro,age_burst,0.4159288736070209
296,photo+spectro,age_burst,0.4148179711689377
297,photo+spectro,age_burst,0.5242413073252322
298,photo+spectro,age_burst,0.3953116796258601
299,photo+spectro,age_burst,0.34177960847507793
300,photo,E_BV_lines,0.19100009774442447
301,photo,E_BV_lines,0.06806736202523114
302,photo,E_BV_lines,7.336736818464029e-05
303,photo,E_BV_lines,inf
304,photo,E_BV_lines,0.2992306670200832
305,photo,E_BV_lines,0.17621413005800984
306,photo,E_BV_lines,0.16897846040776027
307,photo,E_BV_lines,0.12570389884002853
308,photo,E_BV_lines,0.50062069071759
309,photo,E_BV_lines,0.6091778815560954
310,photo,E_BV_lines,0.0279634006682263
311,photo,E_BV_lines,0.36920163569631054
312,photo,E_BV_lines,0.37879414574488024
313,photo,E_BV_lines,0.24989625683712344
314,photo,E_BV_lines,0.11786643371429077
315,photo,E_BV_lines,0.3031353082375199
316,photo,E_BV_lines,0.44523722003145527
317,photo,E_BV_lines,0.7137618349910834
318,photo,E_BV_lines,0.42377376678982726
319,photo,E_BV_lines,0.1566314701822502
320,spectro,E_BV_lines,0.14976508800997085
321,spectro,E_BV_lines,0.0265970125159052
322,spectro,E_BV_lines,0.1391076696084803
323,spectro,E_BV_lines,inf
324,spectro,E_BV_lines,0.21820070899940722
325,spectro,E_BV_lines,0.21730204661572827
326,spectro,E_BV_lines,0.2888555441232704
327,spectro,E_BV_lines,0.10104386491803097
328,spectro,E_BV_lines,0.30850546936121104
329,spectro,E_BV_lines,0.13589254561360897
330,spectro,E_BV_lines,0.20588003617166978
331,spectro,E_BV_lines,0.20173048139147592
332,spectro,E_BV_lines,0.14580278869180785
333,spectro,E_BV_lines,0.884526161069821
334,spectro,E_BV_lines,0.21753033594852172
335,spectro,E_BV_lines,0.1281534299576792
336,spectro,E_BV_lines,0.0041947796006743445
337,spectro,E_BV_lines,0.025512340655658626
338,spectro,E_BV_lines,0.4607771068761125
339,spectro,E_BV_lines,0.22826752610527745
340,photo+spectro,E_BV_lines,0.10679328778361456
341,photo+spectro,E_BV_lines,0.00663842661286001
342,photo+spectro,E_BV_lines,0.10411180671693036
343,photo+spectro,E_BV_lines,inf
344,photo+spectro,E_BV_lines,0.02226506749935927
345,photo+spectro,E_BV_lines,0.22732274258554452
346,photo+spectro,E_BV_lines,0.06142339689468775
347,photo+spectro,E_BV_lines,0.11950789773288895
348,photo+spectro,E_BV_lines,0.04835953264607303
349,photo+spectro,E_BV_lines,0.2578974703969887
350,photo+spectro,E_BV_lines,0.1373389293758115
351,photo+spectro,E_BV_lines,0.19862900047191112
352,photo+spectro,E_BV_lines,0.03408758993383021
353,photo+spectro,E_BV_lines,0.295284497604015
354,photo+spectro,E_BV_lines,0.26476650093790716
355,photo+spectro,E_BV_lines,0.06383162670911288
356,photo+spectro,E_BV_lines,0.0963727987412912
357,photo+spectro,E_BV_lines,0.014953411464867691
358,photo+spectro,E_BV_lines,0.18989509124838333
359,photo+spectro,E_BV_lines,0.026836206075342428
360,photo,metallicity,0.1487710949091869
361,photo,metallicity,0.7214017485740521
362,photo,metallicity,0.15714299449489966
363,photo,metallicity,0.329636773880276
364,photo,metallicity,0.5047336670274482
365,photo,metallicity,0.2566517441850613
366,photo,metallicity,0.6646519979883522
367,photo,metallicity,0.4451768948965995
368,photo,metallicity,0.7823822833069372
369,photo,metallicity,0.006272727026791422
370,photo,metallicity,0.4010211339116725
371,photo,metallicity,0.20906282210361396
372,photo,metallicity,0.7767018871463235
373,photo,metallicity,0.6979988414004222
374,photo,metallicity,0.6165984305598455
375,photo,metallicity,0.29105525043999775
376,photo,metallicity,0.6239222110024037
377,photo,metallicity,0.819692420664076
378,photo,metallicity,0.5233002691794494
379,photo,metallicity,0.6785821729372183
380,spectro,metallicity,0.3730501992009528
381,spectro,metallicity,0.2656954245493198
382,spectro,metallicity,0.3748679952732341
383,spectro,metallicity,0.06811096572028034
384,spectro,metallicity,0.03283074157179079
385,spectro,metallicity,0.048639671969189294
386,spectro,metallicity,1.3606947723945164
387,spectro,metallicity,0.0027729167617266196
388,spectro,metallicity,0.5889773462634007
389,spectro,metallicity,0.0011509660443328323
390,spectro,metallicity,0.050525635521307156
391,spectro,metallicity,0.000105890177842273
392,spectro,metallicity,0.43136272310781343
393,spectro,metallicity,0.07962837251301122
394,spectro,metallicity,0.13036733260000202
395,spectro,metallicity,0.2047487423468764
396,spectro,metallicity,1.3305031914887089
397,spectro,metallicity,0.15719022167581634
398,spectro,metallicity,0.5548591370769445
399,spectro,metallicity,0.0002305735335002279
400,photo+spectro,metallicity,0.005221977506310316
401,photo+spectro,metallicity,0.3419197639293637
402,photo+spectro,metallicity,0.1558391881442595
403,photo+spectro,metallicity,0.027699365299121287
404,photo+spectro,metallicity,0.04933555612045334
405,photo+spectro,metallicity,0.03342693320204319
406,photo+spectro,metallicity,0.0008127057001993537
407,photo+spectro,metallicity,0.0014218068203021225
408,photo+spectro,metallicity,0.542048455102582
409,photo+spectro,metallicity,0.0008599569567342702
410,photo+spectro,metallicity,0.001603636503711911
411,photo+spectro,metallicity,6.843430091704739e-05
412,photo+spectro,metallicity,0.38477742877904936
413,photo+spectro,metallicity,0.006563842720616955
414,photo+spectro,metallicity,0.1235228837179081
415,photo+spectro,metallicity,0.0943761665015209
416,photo+spectro,metallicity,0.016952410333098515
417,photo+spectro,metallicity,0.0069576013302343614
418,photo+spectro,metallicity,0.07636988559511088
419,photo+spectro,metallicity,0.003974032295439578
420,photo,qpah,0.4127763676593409
421,photo,qpah,0.0839962221031229
422,photo,qpah,1.2087042154827319
423,photo,qpah,2.454778763520479
424,photo,qpah,0.6690721285181296
425,photo,qpah,0.2860068376431285
426,photo,qpah,0.4831458333109923
427,photo,qpah,0.9323665255162717
428,photo,qpah,0.2161036421208474
429,photo,qpah,0.4287139554992973
430,photo,qpah,1.0783171180440059
431,photo,qpah,1.2123295585521054
432,photo,qpah,0.606819088757769
433,photo,qpah,0.903726715290424
434,photo,qpah,1.418909810551314
435,photo,qpah,0.5947082417209514
436,photo,qpah,0.8954578790168081
437,photo,qpah,0.23473344227035153
438,photo,qpah,0.33386202668209264
439,photo,qpah,0.9670064223032617
440,spectro,qpah,0.41127216844923986
441,spectro,qpah,0.14772105198239407
442,spectro,qpah,2.157567633188793
443,spectro,qpah,2.116366925584876
444,spectro,qpah,2.0378103260187617
445,spectro,qpah,2.1031793331218296
446,spectro,qpah,2.141422158498755
447,spectro,qpah,2.026162729036602
448,spectro,qpah,2.1294641472551357
449,spectro,qpah,0.40355334334718584
450,spectro,qpah,2.1799272642459218
451,spectro,qpah,2.0748987933255747
452,spectro,qpah,2.0038798601437353
453,spectro,qpah,2.0058477700580495
454,spectro,qpah,2.1942026422869936
455,spectro,qpah,2.1484626858366167
456,spectro,qpah,2.066607945741598
457,spectro,qpah,2.092407404764162
458,spectro,qpah,2.1968197673438703
459,spectro,qpah,1.942302320114126
460,photo+spectro,qpah,0.26869328889129934
461,photo+spectro,qpah,0.201469412813687
462,photo+spectro,qpah,1.092988203101832
463,photo+spectro,qpah,2.3502301427413084
464,photo+spectro,qpah,0.6548759780210736
465,photo+spectro,qpah,0.7077030267989198
466,photo+spectro,qpah,0.7118438601563267
467,photo+spectro,qpah,0.5142700069812439
468,photo+spectro,qpah,1.1975880915413673
469,photo+spectro,qpah,0.1464187628413031
470,photo+spectro,qpah,1.5608269485117812
471,photo+spectro,qpah,0.4738473415527474
472,photo+spectro,qpah,2.044211825418467
473,photo+spectro,qpah,0.24646906208749095
474,photo+spectro,qpah,1.601446846932232
475,photo+spectro,qpah,0.9146159186812237
476,photo+spectro,qpah,1.2152569696975577
477,photo+spectro,qpah,1.2511967706437148
478,photo+spectro,qpah,1.1315872073890583
479,photo+spectro,qpah,0.687833268377866
480,photo,umin,1.6194365891376097
481,photo,umin,0.4570526407271292
482,photo,umin,1.6622512670433607
483,photo,umin,1.6810843502694262
484,photo,umin,1.7647019000828823
485,photo,umin,1.659505928435339
486,photo,umin,1.695023730364456
487,photo,umin,1.639262557761749
488,photo,umin,1.5701932871982887
489,photo,umin,1.7960186711349206
490,photo,umin,1.7039479985595314
491,photo,umin,1.6343251017937717
492,photo,umin,1.5541443780198825
493,photo,umin,1.6867271609617298
494,photo,umin,1.6070924858179052
495,photo,umin,1.6524337853636084
496,photo,umin,1.6485141140227408
497,photo,umin,1.7916022602990498
498,photo,umin,1.5914115270346876
499,photo,umin,1.6034047822959074
500,spectro,umin,1.588513378962234
501,spectro,umin,0.43802682843068214
502,spectro,umin,1.6477411853417088
503,spectro,umin,1.826351453239322
504,spectro,umin,1.7350796947336522
505,spectro,umin,1.6115500659242628
506,spectro,umin,1.673892975038757
507,spectro,umin,1.74964096503914
508,spectro,umin,1.769638513073502
509,spectro,umin,1.7117644392886031
510,spectro,umin,1.5805602776053331
511,spectro,umin,1.6086071840100113
512,spectro,umin,1.6639129226897
513,spectro,umin,1.4518531444097948
514,spectro,umin,1.6681556958363424
515,spectro,umin,1.6415466174342204
516,spectro,umin,1.8595758189233642
517,spectro,umin,1.6528720569109467
518,spectro,umin,1.7320939905939567
519,spectro,umin,1.5978221140723523
520,photo+spectro,umin,1.7669824970514718
521,photo+spectro,umin,0.46482044391485894
522,photo+spectro,umin,1.751051226279115
523,photo+spectro,umin,1.7177473424189782
524,photo+spectro,umin,1.6532897909566624
525,photo+spectro,umin,1.6383378186356143
526,photo+spectro,umin,1.495845174000739
527,photo+spectro,umin,1.7004013885819809
528,photo+spectro,umin,1.720149706940661
529,photo+spectro,umin,1.6716757354416192
530,photo+spectro,umin,1.7093421121036259
531,photo+spectro,umin,1.6834116928017444
532,photo+spectro,umin,1.6438343941399214
533,photo+spectro,umin,1.674781177406878
534,photo+spectro,umin,1.820089571232031
535,photo+spectro,umin,1.5945913907042133
536,photo+spectro,umin,1.6421274427251933
537,photo+spectro,umin,1.749806703631905
538,photo+spectro,umin,1.7426361965064268
539,photo+spectro,umin,1.8137746085481772
540,photo,logU,0.08273962033404558
541,photo,logU,0.387710518839977
542,photo,logU,0.009051632509056162
543,photo,logU,0.9845647129260418
544,photo,logU,0.21558427818468864
545,photo,logU,0.25805502542716036
546,photo,logU,0.4552645321005092
547,photo,logU,0.30149622277959304
548,photo,logU,2.073230486906956
549,photo,logU,0.14299518628426444
550,photo,logU,0.052736878539641076
551,photo,logU,0.0783745961927746
552,photo,logU,0.0412147706272199
553,photo,logU,0.24643966066820577
554,photo,logU,0.029795951781976627
555,photo,logU,0.20147503094248162
556,photo,logU,0.006988115275700017
557,photo,logU,0.30769762256706784
558,photo,logU,0.08523019482245194
559,photo,logU,0.08860644435663678
560,spectro,logU,1.8508297117136863e-09
561,spectro,logU,0.08850962273517626
562,spectro,logU,0.0
563,spectro,logU,0.07711982430148034
564,spectro,logU,0.010353794918539399
565,spectro,logU,1.1463718863069516e-11
566,spectro,logU,0.11901415371260671
567,spectro,logU,4.8600590218939034e-11
568,spectro,logU,0.23219204320764342
569,spectro,logU,0.005626908473475086
570,spectro,logU,7.666460059378247e-13
571,spectro,logU,6.620911889854142e-08
572,spectro,logU,0.015310950583193492
573,spectro,logU,0.054096654760296015
574,spectro,logU,1.3073986337985842e-13
575,spectro,logU,1.0954200509634878e-14
576,spectro,logU,6.50416017341134e-11
577,spectro,logU,0.0014710495785215422
578,spectro,logU,5.921189464667501e-16
579,spectro,logU,0.2722892325528158
580,photo+spectro,logU,2.7385594592033157e-08
581,photo+spectro,logU,0.07666932734649834
582,photo+spectro,logU,0.0
583,photo+spectro,logU,0.05714360488540149
584,photo+spectro,logU,0.012519170963720683
585,photo+spectro,logU,3.5827637153336886e-12
586,photo+spectro,logU,0.11300157222932194
587,photo+spectro,logU,1.2079226507921703e-13
588,photo+spectro,logU,0.21172195036282915
589,photo+spectro,logU,0.017708893433129473
590,photo+spectro,logU,1.7763568394002505e-12
591,photo+spectro,logU,6.572520305780927e-14
592,photo+spectro,logU,0.006497862921407384
593,photo+spectro,logU,0.06413773056394545
594,photo+spectro,logU,1.7763568394002505e-14
595,photo+spectro,logU,1.4802973661668753e-16
596,photo+spectro,logU,3.3602750211988073e-14
597,photo+spectro,logU,0.00020254014856289717
598,photo+spectro,logU,1.4802973661668753e-16
599,photo+spectro,logU,0.20306155431126593
600,photo,zgas,0.8925416684312008
601,photo,zgas,0.5336496529490458
602,photo,zgas,0.5472919720941182
603,photo,zgas,0.5503530798555168
604,photo,zgas,0.3433002908173198
605,photo,zgas,0.3708089727534527
606,photo,zgas,0.5602848049322394
607,photo,zgas,0.4489120228879892
608,photo,zgas,0.2715511762343329
609,photo,zgas,0.7790245815241781
610,photo,zgas,0.2940129797903714
611,photo,zgas,0.09341990774016165
612,photo,zgas,0.33594367088274285
613,photo,zgas,0.4062432425443057
614,photo,zgas,0.9938602612871997
615,photo,zgas,0.6231072142457185
616,photo,zgas,0.44223478994832827
617,photo,zgas,0.6820810040690285
618,photo,zgas,0.6578129728483114
619,photo,zgas,0.49755948970800623
620,spectro,zgas,0.3212195180249463
621,spectro,zgas,0.20314527758009623
622,spectro,zgas,0.06489139964937468
623,spectro,zgas,0.1510039325500098
624,spectro,zgas,0.26125848795374046
625,spectro,zgas,0.3288321140413363
626,spectro,zgas,0.08759364228584143
627,spectro,zgas,0.111151055039819
628,spectro,zgas,0.38926551569887435
629,spectro,zgas,0.06997698030170897
630,spectro,zgas,0.24610612880894944
631,spectro,zgas,0.027598125928971016
632,spectro,zgas,0.14107259767796754
633,spectro,zgas,0.059771122477302735
634,spectro,zgas,0.25159007035484154
635,spectro,zgas,0.08447438632164561
636,spectro,zgas,0.2211887615058227
637,spectro,zgas,0.1475030840639823
638,spectro,zgas,0.3431679052838142
639,spectro,zgas,0.2291247334385203
640,photo+spectro,zgas,0.15672042713461481
641,photo+spectro,zgas,0.03345433855002913
642,photo+spectro,zgas,0.02574153060090288
643,photo+spectro,zgas,0.17034674949476453
644,photo+spectro,zgas,0.1400888564639407
645,photo+spectro,zgas,0.3615023342463429
646,photo+spectro,zgas,0.3357842415731983
647,photo+spectro,zgas,0.10210382069142859
648,photo+spectro,zgas,0.4023192160763813
649,photo+spectro,zgas,0.2431249437581705
650,photo+spectro,zgas,0.11839764838699005
651,photo+spectro,zgas,0.04144206685319544
652,photo+spectro,zgas,0.03438296179566403
653,photo+spectro,zgas,0.011944211249400628
654,photo+spectro,zgas,0.23463174498740277
655,photo+spectro,zgas,0.13782897452768295
656,photo+spectro,zgas,0.01299881443096865
657,photo+spectro,zgas,0.05168083927785617
658,photo+spectro,zgas,0.06803107969010015
659,photo+spectro,zgas,0.17200455175408913
