tau_main,age_main,tau_burst,f_burst,age_burst,sfr_A,normalise,Av_ISM,mu,slope_ISM,slope_BC,imf,metallicity,qpah,umin,alpha,gamma,separation_age,redshift,filters,weights,MAP
2307.4265991216257,5127.076556184651,2849.7812643502675,0.19999976605272374,14.964092885062314,1.0,True,1.7,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,9.69625106839752e-06,0.0
2560.8215901972676,4410.222414037434,6371.546194129929,0.06459411363075127,13.650207160412947,1.0,True,0.05,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.00020837795248251106,0.0
2674.3102744167463,9985.544106089388,8864.233389506713,5.7662812509295946e-05,99.8321449146572,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,2.5,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,4.920154074886333e-06,0.0
2997.5208228272145,8575.04616439078,9953.612665393464,0.0007722770299878889,29.48207256773108,1.0,True,1.7,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,3.3813637773372433e-05,0.0
2839.6752858083523,9977.55598154911,9985.000211049346,0.025738562241248625,61.63848845072623,1.0,True,1.7,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.00018576727628584323,0.0
2999.9899170782496,3598.199966144496,1903.0161646637152,0.19999896258622107,81.53229491266649,1.0,True,3.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,1.0936088347284813e-07,0.0
1639.8155938906734,5641.395194818988,6730.358948958337,0.003364736887680103,16.433638744031853,1.0,True,0.05,0.5,-0.7,-0.7,1,0.02,2.5,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.001384521047011115,0.0
1602.9785824136034,8242.889489404619,608.6794219160911,0.0547809159836849,32.90361383244226,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.0007055182661382724,0.0
2118.1231864769097,9716.632790468355,7086.709541375144,0.19992286004573262,33.86003056189301,1.0,True,2.3,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.00011462407530871177,0.0
1612.8166132993688,5549.39157591335,9751.340964221152,0.12045507246065022,27.47544057475882,1.0,True,0.1,0.5,-0.7,-0.7,1,0.004,4.58,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.00034256137454463827,0.0
2187.1356702239045,3158.0472479338023,9101.624702247103,0.17660929237070613,31.64368493858987,1.0,True,1.2,0.5,-0.7,-0.7,1,0.004,4.58,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.0007927097272240723,0.0
2336.2491090821127,2938.270443370551,7358.926416287976,0.1148716505438091,53.04682173074647,1.0,True,0.05,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.00044825633818001113,0.0
1840.6896101670702,1299.8450773175791,6572.583480110217,0.19426034732695757,10.238126363530839,1.0,True,0.05,0.5,-0.7,-0.7,1,0.02,4.58,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,6.186102078952251e-05,0.0
2125.9048917441796,1853.423340788685,4266.776393348385,0.19377371495575588,22.827287717045664,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.0007228132191442993,0.0
1747.2735832245676,1202.828964703549,1128.393150808708,0.1637383449212349,19.401330536798326,1.0,True,0.1,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.0001970768694197248,0.0
