tau_main,age_main,tau_burst,f_burst,age_burst,sfr_A,normalise,Av_ISM,mu,slope_ISM,slope_BC,imf,metallicity,qpah,umin,alpha,gamma,separation_age,redshift,filters,weights,MAP
2440.4693766686228,7788.745395477163,5931.812270997696,0.1984044567816886,79.46541794425704,1.0,True,2.3,0.5,-0.7,-0.7,1,0.02,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,9.931740550863179e-12,0.0
1865.0452244015307,8007.491783012752,714.1381323727983,0.18647603104969465,97.99891034762464,1.0,True,0.05,0.5,-0.7,-0.7,1,0.004,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.00028963216794742534,0.0
2810.598525391129,8229.21331079306,6194.888354496881,0.19919533753428126,10.254856972588385,1.0,True,0.8,0.5,-0.7,-0.7,1,0.02,2.5,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.1470421938477175e-13,0.0
2723.0119640608327,6465.18679300879,1587.133935445896,0.15586287242228372,86.1325891764294,1.0,True,3.3,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.1540881396018505e-12,0.0
2187.319398627408,1109.4896031039461,6042.380960235683,0.18842043395094918,88.03835753424099,1.0,True,0.0,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.0006143980606236195,0.0
2999.999431481801,9585.67639932716,112.01032237852269,0.0022975254737796214,87.14534705508726,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,4.1076496358299715e-16,0.0
2226.19245651668,1626.2266927515066,100.0000099087647,0.017261828975931426,82.40759856818858,1.0,True,1.7,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,8.392540531577737e-08,0.0
2993.2858781837317,9705.77426139713,1629.6157725320263,0.19406187086500762,99.91284681363328,1.0,True,1.7,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,2.7631177542649564e-07,0.0
2971.7682383192987,8422.416749050793,101.65515977546784,0.03412374439464089,76.79847400569402,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,4.8271672613116075e-05,0.0
1581.4516861038258,2273.053955317304,7978.953587584912,0.003913101533851354,44.4886048472167,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.0004925804126046843,0.0
2995.6033884828876,3437.950558200462,8047.898427535367,0.1997025889155782,24.99067134626975,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,4.584489260832479e-45,0.0
1514.14162155859,9378.151351182843,599.999657758468,0.19112948155182558,93.75161630506585,1.0,True,0.1,0.5,-0.7,-0.7,1,0.004,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.00015593801603182062,0.0
2964.632248447208,7400.069452542246,2346.81035198932,0.19560502344477793,61.00039286939586,1.0,True,2.3,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,7.879456889789564e-06,0.0
2778.2758849837205,3695.1546808055064,8196.346266331468,0.18845862869921345,32.570523870084386,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,3.065502487844869e-05,0.0
2304.509869852671,7969.436974761615,2093.0171847773145,0.04677658865022877,99.98114690474267,1.0,True,0.05,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.0003948896533201293,0.0
2260.5934893837266,6241.0420746907075,586.5452204701014,0.19422149975914976,99.99242987741431,1.0,True,0.0,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,3.0995622263141836e-05,0.0
2999.881343302367,2378.1613290571822,1411.5657414149991,0.1967777869415409,38.73483317579622,1.0,True,1.2,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,7.566251017967963e-06,0.0
2999.906463899525,2841.2368962602714,9247.817392424418,0.19116814868861695,73.92674788991877,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.3101066930064876e-29,0.0
2989.2592922853178,4529.245503536121,179.43466721068944,0.18846345219113117,28.77858341272271,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.0002687896007102857,0.0
2997.3369539048595,1284.6010454561474,107.76265155950387,0.19999988042204708,98.03188445207522,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,2.251136628390295e-09,0.0
2225.6589301175954,3503.9882358924833,1045.278305588945,0.1895079865670591,71.79835016397283,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.0007900163214537958,0.0
2835.5475942274784,1013.7328320618471,1431.1496896463468,0.09924814975710333,92.0305545393625,1.0,True,1.2,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,6.453957273073016e-05,0.0
2946.504732157331,4819.75096605563,979.2554738181316,0.180793284997881,59.81272885399099,1.0,True,0.8,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,7.515496281779778e-07,0.0
1506.2941663621057,1064.5263700641663,4654.934331244882,0.013226193103624662,91.93505363905047,1.0,True,3.3,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,8.167355000054994e-19,0.0
2999.9946322776586,8109.522074387981,9950.441573889535,0.17636506600449894,75.45045245687982,1.0,True,1.2,0.5,-0.7,-0.7,1,0.02,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,5.848515946933848e-07,0.0
1538.8453545810028,1594.2161942900584,3937.951859675569,0.038909991133528055,99.99964161891168,1.0,True,1.2,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,6.29912788251874e-08,0.0
2563.6382965349644,1103.0773899117175,9713.16402614155,0.0159807780098615,56.79653975379158,1.0,True,0.05,0.5,-0.7,-0.7,1,0.004,2.5,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.000323214098900024,0.0
2930.0088214075577,1187.9534087869997,100.02113116534383,0.1205383195946902,62.359150636252984,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,7.028127799871894e-19,0.0
2940.487165275873,7324.212729307055,275.5256601268047,0.19604197011338387,72.62310274154459,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.0005416126828533013,0.0
2944.444737818407,1345.6943163980977,1159.001511989618,0.02218021365800299,94.21388824382618,1.0,True,0.0,0.5,-0.7,-0.7,1,0.02,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.0003666855974181209,0.0
2884.656775689305,7975.091107131528,5462.577627154644,0.09376834033751105,32.49133714864993,1.0,True,1.7,0.5,-0.7,-0.7,1,0.004,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,4.3588769447283294e-10,0.0
2992.0603225261234,1064.9991027814049,112.80802748097449,0.08880528448892858,10.402281685934042,1.0,True,1.2,0.5,-0.7,-0.7,1,0.02,2.5,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.26127463392802e-10,0.0
2983.8744135153424,8992.042959732924,9922.3133225563,0.004381012203351686,37.86209525855297,1.0,True,0.8,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.00021010049485306796,0.0
2781.4675303529584,1694.0462076218555,9015.1458032185,2.513848948706987e-05,69.40228472609218,1.0,True,0.8,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.0003292590803352268,0.0
2668.737461395479,1126.129173858768,763.9368138510818,0.11487653018802028,97.97902854409416,1.0,True,2.3,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.5742170175410284e-07,0.0
2334.8226122392966,1000.1203338108153,113.57517298256062,0.0028950610237223895,94.23735387491138,1.0,True,0.05,0.5,-0.7,-0.7,1,0.02,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,6.989064185234638e-07,0.0
2994.3597108704885,3116.462467223768,2309.7592073445367,0.018687724838375303,99.98379946031349,1.0,True,3.3,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,2.7775927782891086e-10,0.0
1568.209597369126,3273.94154671287,5343.945945245461,0.19801058358771675,99.97927023621054,1.0,True,1.7,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.767563004338468e-11,0.0
1980.4058899965253,2287.259086958349,9423.045314830304,0.19951745979944546,89.9540016183966,1.0,True,0.8,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.0008276814166304207,0.0
1540.019715562327,3807.983879851343,9739.898106572566,0.16831544578770388,87.96022762448194,1.0,True,0.8,0.5,-0.7,-0.7,1,0.02,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.0004074223798006279,0.0
2999.999986482374,2789.5441076405923,4015.8974545125584,0.052833936697552486,10.462773466118875,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,4.312762667536836e-08,0.0
1740.7383500425524,3859.4581163630482,8957.090705940805,1.0365707914905542e-05,73.29280383799785,1.0,True,2.3,0.5,-0.7,-0.7,1,0.004,2.5,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,7.163711846870179e-06,0.0
2737.5446490476866,2661.253818538923,1651.651508331708,0.1590833527208731,95.36006938940741,1.0,True,1.2,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.001723708389852258,0.0
2957.5141441633837,2697.3459266749414,6127.733010780231,0.19297052816388066,70.6931390480176,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.00033393533545734375,0.0
2878.9693013599995,1001.7680196075744,9999.573761113536,0.01884347841156514,15.761166399439745,1.0,True,1.2,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.2940819634192016e-06,0.0
2999.9959774785852,4281.138013591858,4964.969942588472,0.19974149453084555,97.8713195622285,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.9710603906190319e-31,0.0
2997.0401072341992,1000.316918118122,210.29539692181606,0.010372090435058878,34.27591308757779,1.0,True,0.8,0.5,-0.7,-0.7,1,0.004,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,2.922278157388062e-07,0.0
2997.3272545353248,5387.550344317112,745.5045634224698,0.19928998314695967,34.724801295843946,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,4.504128119867233e-39,0.0
2873.1716005084236,4471.069732632078,386.7032505050993,0.08460468056580708,90.680207165078,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.0004434419676953018,0.0
1720.5690072733798,8420.466376884677,512.4535719817322,0.06512979903476665,89.15516733158384,1.0,True,0.0,0.5,-0.7,-0.7,1,0.02,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.0006189155023698153,0.0
2479.78766758469,9011.090194806166,216.28239215795838,0.16295237727255305,94.4587668381444,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,9.94256695800949e-05,0.0
1793.1253410305947,6492.832331173739,9624.01214431827,0.1998930148266497,40.572738317465365,1.0,True,0.8,0.5,-0.7,-0.7,1,0.02,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.4796453908314807e-06,0.0
2998.8824058184778,1000.3111477857256,9983.81223962539,0.0018126356572128743,64.60745733630318,1.0,True,0.1,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.0705409514428236e-07,0.0
2804.9847384751165,5514.390033092674,966.4112730489123,0.14781569572568526,19.10989258639769,1.0,True,0.0,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.001157811254560415,0.0
2664.999548356601,2035.3649190169062,4911.437678904747,0.14996597536961773,58.69958645668219,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,5.853387050368755e-13,0.0
2999.9338439642156,9266.843799276096,351.99343400397265,0.12200422996329983,84.71942581252348,1.0,True,3.3,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.9035359772144605e-14,0.0
2734.5171317557574,1553.9964459535058,6103.57924543264,0.19455682966788232,65.5136839442292,1.0,True,2.3,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.8475646316224395e-15,0.0
2994.0239927757607,1448.072053000249,9889.283036568984,0.022734432152978046,48.49370828175558,1.0,True,0.05,0.5,-0.7,-0.7,1,0.02,2.5,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.00010685349799812878,0.0
2545.281490678765,1037.1001266722014,101.90999938905588,0.023735702556425375,99.99411137966774,1.0,True,0.05,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,2.0841199323321822e-07,0.0
2998.876703775376,6009.553963002887,2464.4012512013533,0.07479906749433737,97.37614054144336,1.0,True,0.0,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,9.630711521831603e-05,0.0
2606.0957086255576,6793.88860748417,6567.850513111653,0.1997402366964922,98.85750956872556,1.0,True,2.3,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.00018499076069532504,0.0
2999.2749088065652,7961.552507289991,163.26016390106633,0.19735628235367558,10.003934257660177,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.488838727991299e-68,0.0
2312.348763611584,1934.5685235153805,7964.701681560403,0.05237012057319304,95.39252856014306,1.0,True,0.8,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.00152251859219551,0.0
2658.930373664282,1000.0003465087138,3159.7355267107823,0.015698699857211368,97.13358732612737,1.0,True,0.05,0.5,-0.7,-0.7,1,0.02,2.5,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,2.068159097091771e-07,0.0
2769.0018636572813,1000.2768014097655,6665.105784670419,0.001034940541815521,34.998296493547215,1.0,True,1.2,0.5,-0.7,-0.7,1,0.004,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,4.171192217217248e-08,0.0
2960.0776599182277,1188.246517995718,193.07853631068792,0.06158893506915977,99.96442224257412,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,5.219865479889019e-06,0.0
2980.0976553987834,3741.7493746562186,3030.3220870245905,0.06172765935302271,66.5881258872829,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,2.5,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.0006581708546453567,0.0
2999.198271247226,1494.8512836664086,520.6900325792758,0.0693386346629142,19.747042262858542,1.0,True,1.7,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,7.5723306453752225e-06,0.0
1970.4569626270456,1372.2197128220414,3005.0837501215337,0.19994439450185664,51.137997851292624,1.0,True,2.3,0.5,-0.7,-0.7,1,0.004,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,7.406343353502128e-12,0.0
2588.1730418773923,1713.152169759971,9396.189592478528,0.1985625527533911,20.571684783797423,1.0,True,0.05,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.0007320508707131954,0.0
2771.8056042993912,1152.946185738112,2452.57610772492,0.13995702661276807,24.524131600247642,1.0,True,0.0,0.5,-0.7,-0.7,1,0.02,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.0011417349106985384,0.0
2952.0502393011216,2208.6738713238865,5584.6981225667505,0.18157859874496193,89.1434563898,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,5.901505271454771e-12,0.0
2575.5667967039735,5103.69108745184,122.33689171298283,0.19663989555753383,84.8329965423107,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.0001181100469554225,0.0
2935.9893839540164,1002.5597184716189,1657.9574009918379,0.02255562557750901,99.94014781619187,1.0,True,0.0,0.5,-0.7,-0.7,1,0.02,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,2.6389021097498463e-06,0.0
2535.230720746967,1059.005205241312,2176.1933311160437,0.02040332107864601,94.35504240698616,1.0,True,0.05,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.00013271813337348008,0.0
1603.7092581005109,1000.003862224643,4906.14867739462,0.1822005203203766,12.698823935818197,1.0,True,0.0,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,2.717975423532971e-06,0.0
1556.667764715518,5377.231035096341,5298.260190943304,0.17123935315006403,99.86379562994824,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.00017922036509688608,0.0
2991.920383792408,8091.74484567327,7494.983923544727,0.1474830975166083,63.209585230688724,1.0,True,3.3,0.5,-0.7,-0.7,1,0.004,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,5.625441638108156e-18,0.0
1563.1641966043712,8065.495836099413,188.10302682366637,0.16558316893728797,78.83740486581114,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.0001136553534503256,0.0
2125.2562367267515,8582.513163637077,1012.9276903881455,0.12259015364398085,47.28338478136431,1.0,True,0.8,0.5,-0.7,-0.7,1,0.004,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,8.13850099685476e-08,0.0
2514.772860026147,1000.0009335780487,6732.281506538901,0.1865094818133082,96.1199161648857,1.0,True,1.7,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,3.798430670969808e-07,0.0
2958.9460758276837,6086.802098143596,131.8946265114282,0.005942123125635412,95.31183760091172,1.0,True,1.2,0.5,-0.7,-0.7,1,0.004,2.5,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,6.766314973391294e-05,0.0
2987.7209232657497,1355.6402030240988,6185.541084515364,0.06024027959817918,65.09177588835323,1.0,True,3.3,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.6047032206157513e-06,0.0
2999.7463927877347,1001.324805268283,100.79065168142733,0.1898307442455383,91.40869939056994,1.0,True,3.3,0.5,-0.7,-0.7,1,0.004,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.2552460047790996e-26,0.0
2517.851703722105,1579.3000114500574,451.4190720616007,0.00036554992222126437,84.44048418532296,1.0,True,0.0,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.00016165369773364047,0.0
2985.5960448467245,9337.271476261398,7288.596536252882,0.14730700243660433,10.604761036256477,1.0,True,2.3,0.5,-0.7,-0.7,1,0.02,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,6.711993906924457e-43,0.0
2952.3413819938287,1829.6464780510732,2696.223926708919,0.013806491261653508,10.008266911834056,1.0,True,0.8,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,9.23642719617875e-07,0.0
2954.747225058603,5169.834693652504,166.24332583678552,0.054468148924224,10.467996262329962,1.0,True,3.8,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.1255691070388527e-22,0.0
2218.5605075573512,4378.863307723878,552.5526166368509,0.017862227861329794,29.46656498727313,1.0,True,0.8,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.002518985098985051,0.0
2297.9453038690535,1023.9131430725174,135.35130244234279,0.006896517754997056,38.17370333335633,1.0,True,3.8,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.1701520424025267e-10,0.0
2841.055799415892,2046.2648146477695,129.08635721684914,0.1953441646999487,54.92062040079257,1.0,True,2.3,0.5,-0.7,-0.7,1,0.004,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,7.733124005717268e-11,0.0
2924.2638722461406,2450.647676529229,119.73312164919662,0.1193023574865546,73.97803830758059,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.00020720844845969203,0.0
2999.310635273777,1115.15769277272,469.2854629580688,0.00015163021084485528,89.0997685349633,1.0,True,1.2,0.5,-0.7,-0.7,1,0.004,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.4734299176679893e-07,0.0
2578.1853904755,1765.6148468578303,103.37097293586703,0.15409296285595603,60.47458321341379,1.0,True,3.8,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,3.447846007985231e-17,0.0
2193.7862139416948,1929.59278847946,5477.136511400651,0.11890092157685517,19.95584827578476,1.0,True,3.3,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.470717351343922e-11,0.0
2995.347108529565,2088.769074068915,7109.907738318425,0.013502939032193184,99.95238258170626,1.0,True,0.0,0.5,-0.7,-0.7,1,0.02,2.5,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,2.0758474395992104e-05,0.0
2959.5070562009296,1500.049431197569,103.63463972546015,0.1509305459563498,95.0479043305282,1.0,True,2.3,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,9.986168171090339e-06,0.0
1516.1104596759108,9474.259546385445,9991.738096806348,0.08518130521932057,94.05620883082565,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.00010808354740328599,0.0
2995.2160743302597,1136.1498370016907,1470.9811160291938,0.1879417823241484,99.80566387430332,1.0,True,0.0,0.5,-0.7,-0.7,1,0.02,2.5,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,6.88535238762068e-06,0.0
1935.5522891629996,1174.7276568864727,3178.585814397442,0.0008712159162712063,99.42481834954908,1.0,True,0.8,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.2882324152634112e-05,0.0
2999.762361317558,6418.253313206443,2861.7233555103285,0.11222684342139001,86.86904221814983,1.0,True,0.1,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,7.755165947241884e-05,0.0
