tau_main,age_main,tau_burst,f_burst,age_burst,sfr_A,normalise,E_BV_lines,E_BV_factor,uv_bump_wavelength,uv_bump_width,uv_bump_amplitude,powerlaw_slope,Ext_law_emission_lines,Rv,imf,metallicity,qpah,umin,alpha,gamma,separation_age,logU,f_esc,f_dust,lines_width,emission,redshift,filters,weights,MAP
2408.707363764188,8064.684135589834,9379.017640029779,0.1821345162880803,89.86919011228206,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.7676274882814814e-25,0.0
2036.6607378308113,7880.965873609203,5932.802882858704,0.011463837005584732,99.74415090672824,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.6793979097438486e-05,0.0
2991.852527841776,3571.32605024207,2799.636580704052,0.08465941301942015,11.909846210403408,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.8474181798762615e-37,0.0
2943.1229074010957,9118.314584737325,9982.320360200541,0.12215337124474393,34.086422979470356,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.9250588115597825e-32,0.0
1994.0068535375985,3546.383213886572,5807.590603273996,0.061798925482668965,42.464217395424484,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.759716569278329e-19,0.0
2963.346151557288,1243.7648852106686,750.1353734776785,0.19887162651566065,86.66694090154427,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.0743362176380345e-24,0.0
2976.6193373127976,3443.8275213851985,7642.199249089334,0.06180507806591071,99.15857745020313,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.1989807552012887e-12,0.0
2001.1786363499486,1000.003702237902,1726.5890159781866,0.0016922424973666028,71.10451606157378,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.026747300227135e-17,0.0
2970.5553099963086,4633.072003330242,906.6860002792637,0.09006761104299668,80.3815869430739,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.2196773650247845e-17,0.0
1736.5630974299063,3125.447287315952,9906.869443157757,0.022701042503956687,42.235866245762274,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.589047328045948e-10,0.0
1570.8301491064265,1545.2330264096254,7305.283570856374,0.04691229902332622,66.44112049477488,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.836550036516739e-14,0.0
2215.454008164728,1030.5394007146515,6003.036258461332,0.12450755164527129,99.99983754685515,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.967976149551324e-23,0.0
1506.406593834892,2708.9633136660323,7311.429916042411,0.006780801981546236,11.580011946809185,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.587604016516518e-11,0.0
2997.281323089709,5916.925458975875,1851.2500436369646,0.19175041797774325,90.33693290743939,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.72415152553929e-25,0.0
2989.9204125940805,2530.261975909093,8963.25509789754,8.931140940693361e-07,10.26613090002465,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.718172363463769e-07,0.0
2977.0973987705624,9869.291932050737,9822.29487594038,0.14833860254943457,45.19940072204203,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.3917889098229195e-31,0.0
2992.4498432140767,4145.737614526748,4880.831564093248,0.19453548178078525,11.077980276691843,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.823075932630281e-41,0.0
2080.2389693255595,1415.770019122825,100.0156326191427,0.19116736020765748,15.228633038061101,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.66777029411041e-39,0.0
1506.219738791315,1001.8968364963184,660.3394025839461,0.19956437992737278,34.81854041152158,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.848982976153883e-32,0.0
2839.4368848935464,1889.7119605166063,221.91892386069594,0.04297703282606691,99.08364157045246,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.578062304351078e-12,0.0
2994.1020159278532,7094.602256956319,3916.1600335283592,0.0010207228531712853,38.933281346505886,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.2968342512076314e-09,0.0
2518.468928025148,3630.096433548152,4529.275654081517,0.009667269679124152,98.62379389146379,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0001275946837923026,0.0
1563.498561941997,1128.4120561215695,5045.331796967028,8.201398610241384e-08,13.730545191082093,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.186575755644277e-15,0.0
2575.686710365016,1116.0210037774432,5313.806381303197,0.1727083228670548,86.62642998398584,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.276766768350265e-22,0.0
2405.3338229966157,9807.331022635515,9758.15708200705,0.03754916741001588,81.92858216795186,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.5462728749234484e-14,0.0
1501.12476726301,1176.451543695286,1191.7166313119596,0.03045894587431125,69.42585598148851,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.5028295632147802e-15,0.0
1734.85245877293,2879.865848142653,1563.8712944596846,0.11563768403828512,12.175476900186528,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.0204993621961897e-36,0.0
2920.352800548568,9969.326750097902,6520.211354871525,0.00045024129857351713,16.750192256705095,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.350629257391175e-22,0.0
1554.1643320083306,2147.976575595948,2483.331818215869,0.16137332216446373,89.63459198913282,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.322170011310376e-20,0.0
2367.2114438610965,2565.1020435230184,3912.524128456188,0.047254023306063764,83.853564305023,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.820248041421533e-11,0.0
1992.2688843871897,1006.7628555670472,100.36015792786566,0.16904091754347095,11.941285939290491,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.0880722689697975e-40,0.0
1696.2270637428828,1011.8112551178692,100.39158895203218,0.000461771792738791,99.44230495379794,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.3168926316293354e-18,0.0
2314.042801278273,7134.31204908238,1900.1477629678766,1.5337755294220212e-05,19.55574595495781,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.2121633680603828e-22,0.0
2278.391355436264,6840.734889256251,5331.810974762406,0.0030836520028798553,95.7550301273918,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.145811917722273e-12,0.0
1512.03236534409,1087.451628354911,9375.39599809627,0.00059186529155833,99.66350243877943,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.680676066497794e-15,0.0
2998.215799019819,1192.823002836305,262.2903723215077,0.1251795124958192,94.8958401043255,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.1346165407677358e-21,0.0
2581.7785992187964,1660.769724134654,2589.248878041338,0.16935873325852005,99.46135129439791,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.775240691532517e-20,0.0
2717.6587397837475,8142.316986130643,1178.6570343752064,0.0028380051626342717,90.12290765031459,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.59480360127747e-14,0.0
1631.2331432697333,1001.1055934963169,7789.713619384791,0.041867150837640255,55.368148494822165,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.825220614814199e-19,0.0
2979.4136043201656,2649.261214743975,6240.329293297045,0.15452876488776296,73.68942281161826,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.810818450806006e-22,0.0
2812.257311027586,1006.3098273679861,9991.385674098461,0.18403096314623282,62.54818266926541,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.4418871388414995e-27,0.0
2934.192701634274,1165.7006554854543,1792.1259141547089,0.10365895383901676,50.563631581406696,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.466641961550696e-23,0.0
2451.3851499223447,8346.543756223416,692.5990617296666,0.1938708707595713,49.857217323891774,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.7004399402790675e-30,0.0
2161.5798263551633,5053.081500734224,6916.1317037190765,0.15450973280637798,99.95618606479917,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.621966507003299e-22,0.0
1503.026998220159,1155.0033192958545,2254.348941332166,0.1690781786469379,64.6306062145135,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.6455249380994072e-24,0.0
2780.245992549468,1000.8084553856443,9972.242923244437,0.19776593997165545,99.94238271666363,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.778147273338663e-27,0.0
1708.6539841663216,6631.7681930872695,999.3138862862961,0.08863708636831197,14.18451453192639,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.67397901010974e-37,0.0
1641.1626226692285,2028.4018238204862,308.6403813709785,0.1918456545293181,99.99925594169294,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.4801388165455524e-22,0.0
1979.5876460101483,2913.516231211648,8203.46715472888,0.11667257386953535,99.98326872741973,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.411291040612118e-18,0.0
2892.7201001851167,1004.2794531887284,390.5630570218418,0.008667877642542787,79.57222032216275,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.3380072236272015e-17,0.0
1811.7438713753588,1002.3801499514175,239.8618728605361,0.013214141029461834,99.99986642881092,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.4152351772318e-20,0.0
1794.8529688361252,3878.920011774937,8940.494734522437,0.01912108081702074,51.709212796233814,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.8622660673676245e-07,0.0
1936.277021754806,6126.710612503848,9750.300393503694,3.0514697444750105e-05,99.04203729684994,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.3433834666502748e-22,0.0
2842.278660496958,1068.3386088013503,120.18435662992306,0.05560482239750322,15.45936347386026,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.783852646855806e-29,0.0
1892.150286683642,7838.138119959799,9358.016672645686,0.005265238389336069,21.945542144837805,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.266165324656912e-06,0.0
1500.0043259567406,7314.64497314366,3138.321703612899,0.06979330081925081,99.78085866390029,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.448570610303849e-20,0.0
2823.2032842391363,1339.7669141356982,1022.129757055256,0.16375563566162188,67.54784894065263,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.868077497146449e-23,0.0
1501.2856443016692,2820.3420359446236,7456.346452747479,1.3920436041647832e-05,35.55865646054753,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.917369407354101e-05,0.0
2937.654330271061,1029.4630455006754,9124.712886363612,0.18250625422687558,87.70498586487061,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.792008867628331e-24,0.0
2942.7339224406883,7038.311509245929,9273.916282252354,0.07083580376370932,99.47847623420452,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.805986163198867e-16,0.0
2992.7923125549555,1404.4318985996724,4747.837963470935,0.084124487166778,74.50265326148657,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,7.243061594128771e-19,0.0
1500.247445601098,2575.111403876632,4468.280136070617,0.03962368393086277,35.56375721724205,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.1044959875045847e-17,0.0
1616.7779295189948,2035.311671165865,1253.0379746101662,0.012644553730313368,13.124589116145984,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.280234663896784e-15,0.0
2774.3290866479906,9567.60350584084,9920.794381901555,0.028105487608483415,42.274800615216066,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.953901007546209e-19,0.0
2991.745262722014,2652.786309836154,6177.064992346577,0.17558607511129426,99.98770060784652,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.1812003819271576e-22,0.0
2730.959065826974,1570.0549606138156,101.74162624418386,0.19681540091157848,84.44319856417113,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.187444452381085e-21,0.0
1507.886481931604,1041.6544565027598,403.9836955507708,0.08424260649236151,17.002834318853573,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.26860078156447e-31,0.0
2925.8220672239036,7989.6704220865695,9892.022254206679,0.09209875814295161,21.394718011750157,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.852958917897687e-34,0.0
2012.9396240917072,1000.4788152443707,8039.296506717128,0.0036259828262817373,47.3412015014201,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.555743557777514e-16,0.0
1591.1765266622333,2853.916523869755,3400.7905378653395,0.051918919168214867,54.800571735954094,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.634748267469455e-14,0.0
1518.4380156663426,9978.589147164872,7530.164936522038,0.1623995586139555,14.787533003703041,1.0,True,0.1,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.6377310176349555e-40,0.0
