tau_main,age_main,tau_burst,f_burst,age_burst,sfr_A,normalise,Av_ISM,mu,slope_ISM,slope_BC,imf,metallicity,qpah,umin,alpha,gamma,separation_age,redshift,filters
2828.488173097705,1008.3786002660963,8939.535318617327,0.14454003217027012,27.10467500241137,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1694.2408955104313,1247.9405529481064,229.73427041333707,0.04718111939457631,64.45464055710491,1.0,True,0.8,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2825.862281377978,5164.696196092399,524.6165359509396,0.19953332587901276,94.75067701436424,1.0,True,0.0,0.5,-0.7,-0.7,1,0.004,2.5,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2616.4577270053587,8810.663242005268,9412.513798931841,0.000690055051374372,77.2775733654399,1.0,True,3.3,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1997.3359427464243,9951.072425092732,9971.544215501915,0.023460841131282634,10.277580717917942,1.0,True,0.0,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2186.618192711987,6229.924380912784,5022.076433397199,0.1999999159723521,46.24074731896003,1.0,True,0.1,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2972.489177123007,1400.4717970279453,9999.983527746059,0.18702942429539388,62.88460163058563,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2917.2740010558373,6646.813331723951,2451.7034832197414,0.13611536836628907,96.48865853384486,1.0,True,1.7,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1632.4155296529796,3012.5594318453295,6388.651693180978,0.1951476922501762,99.99977307993717,1.0,True,2.3,0.5,-0.7,-0.7,1,0.004,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2951.4227401130693,9300.23583561847,9725.039589588509,0.19405729832994997,53.39275520707208,1.0,True,0.0,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1658.9284554328713,1128.592038188126,2822.4129377168983,0.1952477784454978,56.73716304614144,1.0,True,0.0,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1511.2131324612917,9930.065463242414,783.6051934672032,0.19686172683891343,42.402118397735435,1.0,True,2.3,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1996.2650194512544,3308.2509729836866,113.0376902184853,0.16568401251568776,99.87449993653503,1.0,True,2.3,0.5,-0.7,-0.7,1,0.02,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2050.3894237580375,5389.421577231636,4621.777985004596,0.02709185642969314,62.44184591131649,1.0,True,3.3,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1974.3100880692261,3543.360868844109,220.60401654841007,0.17148022921642547,91.89570204318687,1.0,True,1.7,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1658.9981621808643,9103.96546120509,5730.146817737202,0.15288573566199212,66.49794526761032,1.0,True,2.3,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1500.06006106927,1062.0318579710165,1877.443103395346,0.062265487544059805,92.00766105181091,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2145.503058306067,1817.4605179921527,6972.105144825271,0.1207273472901833,81.92940868235506,1.0,True,1.2,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2133.302003586866,7486.522729233878,3635.8940285186954,0.19999108251543082,11.241787900097975,1.0,True,3.3,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2991.9034107050825,9425.332900247602,5617.3620013288855,0.06112271418370194,10.025295396480203,1.0,True,0.05,0.5,-0.7,-0.7,1,0.02,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2110.190499872064,4593.382567301828,7018.1698264396055,0.0019916272295779913,10.002317003018248,1.0,True,0.8,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2587.351110589717,1925.7277916300827,8383.738987910252,0.144491540855673,10.085860159916436,1.0,True,2.3,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2954.999993937511,9999.095560459577,6226.672988921504,0.009826571032072379,46.79833895959904,1.0,True,1.2,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1915.1554940333078,1465.3812844060067,7479.839545693521,0.05914963015416683,29.481136350034774,1.0,True,1.7,0.5,-0.7,-0.7,1,0.004,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2999.817931834977,3705.813305038343,9998.275933816632,0.13779867739619858,85.90043076622379,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1597.5991340616936,3043.2912520294894,5179.177659953714,0.15518401965071899,14.253497944219319,1.0,True,0.0,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2998.2492483244214,9008.657668609088,936.2154062345253,0.1762575774312935,99.99504403769451,1.0,True,0.0,0.5,-0.7,-0.7,1,0.02,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1518.8830797701132,1128.154116985028,3587.7339126777842,0.12077331317056827,10.288413599059353,1.0,True,3.8,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1542.8184041491768,1011.9007143006638,3686.7052101427353,0.11696053609481005,82.00436193026923,1.0,True,3.8,0.5,-0.7,-0.7,1,0.02,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2990.013433197035,2044.5869046109756,4414.672739610311,0.16982665225190555,26.26760393681147,1.0,True,0.1,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2704.6424011799054,1304.1423594433527,9914.340026199092,0.1975828412487953,74.3213808129778,1.0,True,0.05,0.5,-0.7,-0.7,1,0.02,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1685.1115331033495,9583.226275423172,1754.0035863933335,0.19989318406184006,74.64694436872489,1.0,True,0.0,0.5,-0.7,-0.7,1,0.004,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2995.1759103172394,9999.877293282303,5902.659391591577,0.1537576447161833,99.54270909493282,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2819.1565890188613,2239.5515400481963,9325.639168398484,0.15592989343607822,81.97343899985418,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,2.5,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2851.1561984815926,7838.688747907525,9737.281409285422,0.19166134641416835,97.48803171150756,1.0,True,0.1,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2737.682041165358,8048.855368009108,9966.548267198154,0.03681776253986299,12.123666975966515,1.0,True,2.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2413.9857700373877,3968.2341165178186,9801.094241520435,0.015523874252093506,10.190519774761626,1.0,True,2.3,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2568.9419321116784,7464.860131352909,6068.6866016253025,0.1161309672613483,86.08199845926148,1.0,True,0.0,0.5,-0.7,-0.7,1,0.004,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1942.5414443729371,1230.1546894260518,9866.98777812435,7.007001837366911e-06,99.77396442019648,1.0,True,1.7,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2940.2406402414126,3092.7021852360886,111.73430409447064,0.18388815286687488,97.93467395498965,1.0,True,1.2,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1875.2644901545752,5877.229081482194,3882.8669536255647,0.14173236520426558,95.40851471861912,1.0,True,0.05,0.5,-0.7,-0.7,1,0.02,2.5,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1500.1125344779018,9999.99256314441,206.04563805853468,0.02342142926577792,93.27909589210317,1.0,True,2.3,0.5,-0.7,-0.7,1,0.02,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1502.2646114735392,9818.380831860833,1938.5931994513676,0.19999451953221106,98.52626824479476,1.0,True,0.0,0.5,-0.7,-0.7,1,0.004,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2982.429831307066,8516.655243458092,7993.918329491081,0.19367623848048318,99.98940474636075,1.0,True,0.05,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1949.509563275656,4067.7771410035893,5616.866729860478,0.11027322045405022,15.985146980800536,1.0,True,0.05,0.5,-0.7,-0.7,1,0.02,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2487.6099577776167,1169.2542492482935,9860.892789470277,0.19054081642803872,11.149852005616268,1.0,True,3.8,0.5,-0.7,-0.7,1,0.02,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1528.7895813692458,1842.1542402404812,9917.11848520179,0.19648248890088704,11.420505383206432,1.0,True,1.7,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1540.4902236507323,4733.259145662836,106.7098669820607,0.07129074370104635,98.26181706954642,1.0,True,0.8,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2662.2170604043954,4320.006253906704,7612.775586245405,0.008217822602711283,96.81402372935926,1.0,True,3.3,0.5,-0.7,-0.7,1,0.02,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2992.667421465159,1770.093817184812,9586.410215808739,1.6275659877773574e-05,16.209940590730994,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2823.6953777296585,1068.6897500395626,3464.77224544781,0.05024043059406455,67.72431110105626,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1989.0661820353748,9995.907071715046,857.4296122611195,0.19999999998209575,83.81971416619469,1.0,True,1.7,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2998.2329020956063,7355.372198398073,8382.589258695805,0.1987573351714078,99.99996761103536,1.0,True,1.2,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2201.420909262459,1000.3679837069103,9286.773144186478,0.021693255277117823,10.63353909309545,1.0,True,2.3,0.5,-0.7,-0.7,1,0.004,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2999.730563832887,7116.795453168276,9989.1556615171,0.19317567012009645,10.231712930082779,1.0,True,1.7,0.5,-0.7,-0.7,1,0.02,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2184.280225666076,1408.247636337017,8251.511758980278,0.19883847514301461,23.760242758181647,1.0,True,3.3,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1543.8537465531251,2717.012311459449,5070.216551659234,0.19897009255969603,22.72897307094526,1.0,True,3.3,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1529.9828460196386,2371.836024293054,9999.635816135704,0.0016123440515490584,96.67211119143992,1.0,True,0.05,0.5,-0.7,-0.7,1,0.004,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2020.026694050795,1216.7353646294705,1628.7869141356732,0.19996069009976922,53.11207274264846,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2362.4345882680927,1021.759916526602,5278.055205643478,0.0037403779220067657,29.467160564106663,1.0,True,0.0,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2486.354215964915,3288.481846671738,466.2784550170745,0.19924876607243036,17.018884244554428,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2870.678616356658,8844.228491758427,1869.1588919969636,0.19495861973189504,37.68313622163948,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2804.3199387050436,9999.226211042722,5148.248781224002,0.11648407169477136,99.97558147313944,1.0,True,0.0,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2897.312509307817,9977.321104971546,3456.740576497169,0.004802008546772291,18.393456241609925,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1613.2849416776967,7445.795362804803,4675.357961038494,0.1341938721117954,48.90586418710992,1.0,True,2.3,0.5,-0.7,-0.7,1,0.02,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1625.472880773269,1081.9440788331885,9373.006575597972,0.19958298607244218,71.43505771580244,1.0,True,3.3,0.5,-0.7,-0.7,1,0.02,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2616.6970808156275,2859.443400059763,2846.586874662592,0.1999818190807446,91.47883236192982,1.0,True,0.0,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2961.3383813440582,1057.1726571377058,8886.016058738061,0.18115655401001401,29.541100960832466,1.0,True,0.0,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2855.9516842676157,4442.222292722073,209.07541056267473,0.0007651767109322916,82.36086831642862,1.0,True,0.05,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2585.2341260907415,7951.856448290933,9999.860697505883,0.017135950842419728,10.002369995293819,1.0,True,3.3,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2778.1408437451214,8758.116590457104,9083.224666629185,0.12202002729806333,98.45913300626343,1.0,True,0.8,0.5,-0.7,-0.7,1,0.004,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2787.037168384516,1167.559131945287,7388.390946857762,0.00761477070493316,38.361220355599855,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2977.119438720472,7743.919010785225,6668.687586643899,0.19822727212075728,99.08344735219393,1.0,True,3.3,0.5,-0.7,-0.7,1,0.004,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2985.6272207740217,2003.2774590929994,9321.323316691198,0.010498228421488176,96.01499415623867,1.0,True,3.3,0.5,-0.7,-0.7,1,0.004,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2999.995653488252,5145.3633058175765,324.50994042561615,0.12863870413138045,99.4822479854359,1.0,True,0.05,0.5,-0.7,-0.7,1,0.004,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2998.5024046187455,1073.7481185326524,9879.237813277636,0.0024859196889674695,24.66335447884333,1.0,True,0.8,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2919.5025618958907,1085.1954813806806,9929.784196795323,0.1996651013386982,95.56289495099782,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1718.8738112822402,1097.4547719009006,9386.257440003897,0.19997506184656022,99.80128700389783,1.0,True,0.05,0.5,-0.7,-0.7,1,0.004,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2974.9097226891267,9750.827231365467,6561.539389525729,0.0003389281854315196,19.8767195925694,1.0,True,1.2,0.5,-0.7,-0.7,1,0.02,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2980.765582923084,8288.723320841547,9574.496986311036,0.08047111901486892,10.456228438479556,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2792.202628491809,1012.5309526786168,125.94790319096683,0.16983682933610242,80.96053723706751,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2724.703458856982,3990.7481648855764,9302.87036342557,0.02693519491951385,99.79253844175321,1.0,True,3.3,0.5,-0.7,-0.7,1,0.004,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2828.3756435779337,2667.417089741489,2637.5964164884726,7.36920936455221e-05,99.22741436715849,1.0,True,1.2,0.5,-0.7,-0.7,1,0.02,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2880.3737961255692,9998.569183729618,9972.646280781357,0.19995183379485681,86.8515446815845,1.0,True,2.3,0.5,-0.7,-0.7,1,0.004,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2624.2513487995266,2147.2174284047605,9154.321644744676,0.06987038017234143,53.307294850375925,1.0,True,1.7,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2970.959804240897,9957.482522820728,4425.98737870784,0.001531080249043415,10.001001389336679,1.0,True,1.2,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1634.4841205287148,1019.6853573568587,5259.366438514115,0.09233526051512504,53.49822103384561,1.0,True,2.3,0.5,-0.7,-0.7,1,0.004,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2516.211004115833,1758.5724594411458,9606.825426078785,0.15049266571802536,98.71875066758349,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1939.2027196728684,9182.859464084173,7884.976144671246,0.06599429789168218,27.43223091581038,1.0,True,3.8,0.5,-0.7,-0.7,1,0.02,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1717.2296148823336,5658.329517812133,5091.152678661942,0.1795824090955819,99.98356856336547,1.0,True,2.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1891.072121280169,2798.247429475776,1914.7740045028177,0.1362134620418854,99.84607757514574,1.0,True,0.8,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2502.920524112439,1282.3977223512102,5159.745320041903,0.15041621498999955,99.8906011438793,1.0,True,0.05,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2970.053975500466,2122.088357622946,9999.076126298944,0.1671975365284302,58.0078579777484,1.0,True,0.0,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1564.8455394240677,1740.8593087400313,2153.6702568695364,0.09235672854602864,95.21324367430827,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2864.8818819176186,9113.418040252407,4378.081073253849,0.1896643078709998,81.77815686176046,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2391.335344532542,1006.903389818488,3936.092854961007,0.19225211546550072,50.96609778356372,1.0,True,0.05,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1507.3506551386156,1739.2296619640529,9998.544875180027,0.19557932698120453,97.22386167961378,1.0,True,0.1,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1519.914176632624,1055.6880015709776,9737.638985782254,0.18780870487927215,57.61915752955211,1.0,True,0.0,0.5,-0.7,-0.7,1,0.02,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2338.2716822856164,9191.054615292871,9013.925098390304,0.19967662634623218,11.801941477272692,1.0,True,1.2,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2999.340090939703,9972.595568581808,5439.565970606424,0.19898071273518864,86.11200002174978,1.0,True,0.05,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2350.0392721268827,1607.143437442266,8927.11718034279,0.0007937147736875871,60.40751338465886,1.0,True,2.3,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1555.6792299793442,2886.443396556918,122.39733027011789,0.015964834268902856,57.694944670197465,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1812.6851465105594,5952.723334406434,9077.675017999723,0.19927352465038775,94.55263434192449,1.0,True,1.7,0.5,-0.7,-0.7,1,0.02,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1500.7452124539566,9647.25876804045,9768.092472654178,0.1444279335320418,64.05928497271678,1.0,True,3.3,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2023.9264393308804,7182.540552471908,5369.1391387020985,0.012071355271228768,11.845351377964192,1.0,True,0.0,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2655.854032490571,1748.339833755319,9977.490958630062,0.19064444096990488,98.69466852166468,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2458.9628839910433,8898.068238891634,9997.575055082296,0.17266869271345214,99.92511145279532,1.0,True,1.7,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1532.4298113974974,7651.211563188388,2045.0181849387654,0.17991628034439328,98.81150227565534,1.0,True,0.0,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1558.9728779700827,3843.8533475852137,177.69367631039495,0.17831417757020318,83.93419700306957,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1607.6067688490325,1169.8051220906164,7240.371273548626,8.79688852317706e-09,76.3957967794927,1.0,True,3.3,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2990.0395288148593,9288.10599128403,9088.595921958453,0.0027544649384447506,71.3761072937746,1.0,True,1.2,0.5,-0.7,-0.7,1,0.02,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1511.1656747621696,2265.120272625777,1613.5487279413337,0.08074541712257317,37.56413648200396,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1728.5436222944697,7697.507858029509,9655.728136236772,0.08582918195001402,10.05938191726085,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
