tau_main,age_main,tau_burst,f_burst,age_burst,sfr_A,normalise,Av_ISM,mu,slope_ISM,slope_BC,imf,metallicity,qpah,umin,alpha,gamma,separation_age,redshift,filters,weights,MAP
2521.8075202598493,9453.81110851588,1959.462196662882,0.18556990797770245,96.64214402474245,1.0,True,1.7,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.0007204325558867406,0.0
2994.6987051096553,2406.348548567037,9991.996248005156,0.14660252379609232,11.042326412791382,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,6.966847557015798e-07,0.0
2977.5634694594182,9559.847816908987,937.2402970626354,0.19999975941370593,28.155092226127053,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,4.58,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,1.753718111810635e-06,0.0
2486.5866728107203,1006.6661444063739,101.60671629148419,0.06526366971289807,64.36584817383981,1.0,True,3.3,0.5,-0.7,-0.7,1,0.004,2.5,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,8.019552349322116e-07,0.0
1921.3707914340732,1126.3384342097052,306.3913488897215,0.19999739656538879,95.04981382102292,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,4.733989767669295e-06,0.0
1560.5360120752287,9449.762823951627,891.4345380711275,0.01968040494319459,12.127989468628712,1.0,True,1.7,0.5,-0.7,-0.7,1,0.02,4.58,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,3.852427151813811e-06,0.0
1652.3389916001593,6112.972148331455,9423.405993103614,0.0002827017386170527,99.28568576855993,1.0,True,1.2,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.0001851427502521287,0.0
1889.9702196726278,6569.391494974434,108.9884845518227,0.10543604650505675,74.25412849615881,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,4.58,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.0011383309401042081,0.0
2469.9954976624854,1121.0760446162549,137.46774492641453,0.03188435484558044,21.541984988165893,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,4.58,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.00026912111765924215,0.0
2839.5995362599815,7497.738989295154,622.2381274281906,0.010284107587474056,95.27315631035455,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,2.5,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.00048219275886868837,0.0
2991.2233249955543,4384.194402676847,1200.063756110998,0.0873679315721357,12.748810681675721,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,4.58,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.00035574617016515854,0.0
2533.263423541486,1022.1432071471063,102.86605860794589,0.04282721003152892,52.903336700056734,1.0,True,2.3,0.5,-0.7,-0.7,1,0.02,2.5,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,2.9765893050276552e-05,0.0
2999.991777893862,7171.804901091616,1550.3166830559057,0.03294141369767031,43.2848439408569,1.0,True,3.3,0.5,-0.7,-0.7,1,0.02,2.5,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,6.020250552820466e-06,0.0
2102.076683899152,1001.4358211432973,8626.862288592223,0.19974417280852672,99.93976056824837,1.0,True,0.0,0.5,-0.7,-0.7,1,0.004,2.5,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,4.3631792619296805e-07,0.0
1527.5267359003062,9551.532593411728,4247.5104020372055,0.019728448195922482,10.0131198524398,1.0,True,1.7,0.5,-0.7,-0.7,1,0.02,2.5,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,2.686448678671381e-06,0.0
1951.3406629170688,8716.515175128174,870.602480211237,0.19506626882706252,28.462252835374358,1.0,True,2.3,0.5,-0.7,-0.7,1,0.004,4.58,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,6.205864828521244e-10,0.0
2964.8425370502673,8033.670271024386,100.01192827602063,0.008280938231337298,62.82284846543026,1.0,True,0.8,0.5,-0.7,-0.7,1,0.02,4.58,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,2.7030638039009645e-06,0.0
2441.885498869688,1243.224381947739,4632.03796268948,0.0047361687824875875,96.53644128804525,1.0,True,1.2,0.5,-0.7,-0.7,1,0.02,2.5,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.0003722121288752025,0.0
2059.711192493255,7844.045977745933,1108.7534598676648,0.09295167064233192,24.326507816020538,1.0,True,0.05,0.5,-0.7,-0.7,1,0.02,2.5,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.0014969664486930892,0.0
1677.733803859446,2112.345293475769,8755.18376644836,0.12456509612442668,29.93302825567011,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.0007478274050513344,0.0
2039.6353437163398,1000.0319115961593,1982.0021255158863,0.0006547042160646721,99.31367633290708,1.0,True,2.3,0.5,-0.7,-0.7,1,0.02,2.5,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,3.5754093623876103e-07,0.0
2572.651885243212,4624.983082281753,102.30399927451072,0.19999081896283633,10.376569724366504,1.0,True,1.7,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,5.798943243762607e-07,0.0
1627.193222467982,1476.9458556833251,3240.29303627453,0.08788488645352442,27.34260790724636,1.0,True,0.05,0.5,-0.7,-0.7,1,0.02,4.58,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.0014605218495856362,0.0
2651.2554104777673,1112.2146035062851,1745.714419638216,0.18601734219557553,14.286725005777399,1.0,True,3.8,0.5,-0.7,-0.7,1,0.02,4.58,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,1.9705892044222186e-15,0.0
2200.259072840644,5825.788184114382,9826.574149011456,0.16936120814819172,56.29174669357054,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,1.2902169798894708e-10,0.0
1747.0774444843487,5428.146255497637,100.00021087841742,0.19944715569383095,89.6248309943461,1.0,True,0.1,0.5,-0.7,-0.7,1,0.004,2.5,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,5.179705612882427e-08,0.0
2529.792981583527,1844.6183445198885,4017.539397183149,0.176024705009978,88.00455756491475,1.0,True,3.3,0.5,-0.7,-0.7,1,0.02,2.5,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.00011111687012102761,0.0
1674.8149397107488,1000.0002635539167,8437.168059912114,0.037870527094675144,10.010593439506081,1.0,True,0.1,0.5,-0.7,-0.7,1,0.004,2.5,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,2.065152480057944e-09,0.0
1865.977951076679,1914.2955142393566,2520.6803039530796,0.0002834040977799934,10.863082686049694,1.0,True,1.2,0.5,-0.7,-0.7,1,0.004,2.5,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.00012990147395884358,0.0
1511.6239138988212,3900.1390149210592,321.1189811816548,0.11927864603060924,10.973291402001237,1.0,True,2.3,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,6.051455685424291e-15,0.0
2400.495906699608,1030.1548330654077,475.7856947600867,0.16363837802942777,10.59831466529782,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,4.20908501697287e-06,0.0
2307.786696908898,9340.109341340982,3710.909420078795,0.14417507054950127,86.68445429005956,1.0,True,1.2,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.0010605584804608513,0.0
1641.6973310350702,1704.4910196611054,2183.055057568682,0.019327580802875416,43.452902475750555,1.0,True,0.8,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.0009320789107545968,0.0
2974.906869720154,7026.93878519083,7315.497843477202,0.15459510615490749,21.51134588344378,1.0,True,2.3,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.0036149615177800496,0.0
1500.0576692713937,9782.762729033004,187.99764135049554,0.1936042523919035,13.568657345978721,1.0,True,0.8,0.5,-0.7,-0.7,1,0.004,2.5,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,1.6380684557342824e-08,0.0
2615.0342818330014,2243.9508554025006,101.25842586911858,0.1992709307524777,16.043836217535755,1.0,True,1.2,0.5,-0.7,-0.7,1,0.02,2.5,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,3.6191757436569564e-06,0.0
1716.576169518958,1062.6235164268128,1778.1472621951852,4.914155471436032e-10,10.117214088380976,1.0,True,3.3,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,2.9410309244073404e-09,0.0
1592.1106410676168,1832.8468893819454,413.4673163278039,0.0902807616084683,20.19523953645573,1.0,True,1.7,0.5,-0.7,-0.7,1,0.004,2.5,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.00012604282286095164,0.0
2978.045833116158,1400.5387573839125,435.3540826690314,0.06174328698908238,14.758683209817391,1.0,True,1.2,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.0002768680669757157,0.0
1557.9891079379506,1617.9255296164101,1711.286344276994,0.06468381340827237,10.089595270272511,1.0,True,0.8,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.00012603741944714516,0.0
1502.0887355697907,8607.318014993578,4453.082913524291,0.01248748601615568,12.422418580213673,1.0,True,0.05,0.5,-0.7,-0.7,1,0.02,4.58,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.0004932969294766486,0.0
2614.9547293342403,2916.126906467899,239.2164344785724,0.00013368805072749845,10.00002128534284,1.0,True,0.0,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,3.45144170841667e-08,0.0
2994.75367970319,1138.0264707908755,6037.149374462141,0.005966391833540502,92.92586605538733,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.00012930757957076521,0.0
2652.9163386145515,4151.472829466198,329.2008715968386,0.15507448014119435,65.67027023577327,1.0,True,0.05,0.5,-0.7,-0.7,1,0.004,2.5,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.000641988813597345,0.0
2991.0008922004376,7109.10483763901,323.7869813414218,0.0013804707920851422,82.12937529253402,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,2.5,10.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,4.625359481608494e-05,0.0
2825.8716866763557,7499.621134077617,2722.6528916710404,0.08254163825317028,40.071922805383494,1.0,True,1.7,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.001754338459224216,0.0
2983.408688307218,9979.194941009071,5140.432416266848,0.041983590481103505,24.90905977140787,1.0,True,3.3,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,0.00023872480140137397,0.0
1500.5727311173105,9766.503041745062,1650.543074967558,0.0021423988980844855,39.622725603007574,1.0,True,3.3,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,1.6365,B_B90 & V_B90 & FUV,9.778691373033139e-05,0.0
