tau_main,age_main,tau_burst,f_burst,age_burst,E_BV_lines,sfr_A,normalise,E_BV_factor,uv_bump_wavelength,uv_bump_width,uv_bump_amplitude,powerlaw_slope,Ext_law_emission_lines,Rv,imf,metallicity,qpah,umin,alpha,gamma,separation_age,logU,zgas,ne,f_esc,f_dust,lines_width,emission,redshift,filters,sfr,m_star,weights,MAP
1509.1969164719003,3340.461399007565,8449.178287664226,0.1837231749290709,83.17861906244963,1.3429212496524516,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.12,25.0,2,0.02,10,-3.5,0.004,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,4.987730968031439e-15,1.2970834101703362e-06,8.733135253670207e-10,0.0
1787.6189854563927,7359.554613297567,171.16978767756154,0.1713281917566918,48.3610060528176,1.0282377328061625,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,25.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,3.687539278355544e-15,6.898456512051839e-07,9.30762044906666e-13,0.0
2544.3067514422273,1002.4559726942443,8738.058227229147,0.07978045572172641,89.94762148549925,0.9093986362012179,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.12,25.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.3952097285764235e-15,3.8232369570973405e-07,1.7796961716157264e-72,0.0
2438.5399667965376,5935.042536680141,1490.8887184009054,0.1999948035089408,87.91623490588458,0.9110733344327733,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,2.615325192280719e-15,6.890077562532818e-07,4.758292372262095e-08,0.0
1934.6875635550537,9586.105259371887,3267.544066830339,0.19999997197329847,74.75184402436301,1.105035367472723,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,25.0,2,0.02,10,-2.5,0.004,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,2.815371764728909e-15,6.068143198230987e-07,1.3354164678849728e-163,0.0
2729.5963148528785,6113.836409251664,9126.963033885791,0.15185037923478592,78.74087084352367,1.3431853882431541,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,6.127764128230814e-15,1.8085403640778436e-06,3.0405649735300896e-08,0.0
2983.654288936376,9706.475809079933,203.889556299162,0.19999725621169384,94.9261272658632,0.8656827320467795,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,2.2057828850620912e-15,7.591506856223799e-07,1.1603217766161507e-11,0.0
2999.8590684190394,9949.033493094343,795.2401331334077,0.19499723395492952,78.99788828101634,0.7329322050099052,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,2.035851936807577e-15,4.989201396980911e-07,5.886439549659925e-15,0.0
2931.917795145944,4002.0500538101514,255.22811649900177,0.19586284193595999,84.54796624555374,1.123571229008499,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,3.2067837201682074e-15,9.21770123641732e-07,4.89332536727237e-32,0.0
1892.749240972878,6607.456014544869,8669.987660796001,0.1857519383835706,97.98915086368747,0.6703037566918546,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.12,25.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.4270075005754505e-15,4.2963299809072637e-07,1.617733898776969e-17,0.0
2999.991299127911,2378.1415132662005,3064.72681279856,0.11207219385684096,75.50776567852428,0.6210967132236052,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,25.0,2,0.02,10,-2.5,0.004,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,6.564148869098791e-16,2.0658001240425087e-07,3.2763361740284414e-223,0.0
2568.6315509456963,3491.242415677837,9698.173845231839,0.19999819609653116,95.28338840443105,0.5240392985328044,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.0930604066633377e-15,2.9601561747443624e-07,2.7647569775203378e-14,0.0
1803.216145655083,9853.151490753506,2128.1671796000546,0.19999996813078127,89.8973078112634,1.2010290112361208,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,4.9217491790084225e-15,1.2985049587109767e-06,4.375598147003435e-11,0.0
1819.7378185584632,9941.86866213166,1478.877493897522,0.1994683836100842,73.32950572390652,0.8091904546304785,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,2.4502737231778958e-15,5.360469955363074e-07,1.4188965413095199e-11,0.0
2622.2703765024107,4113.785783348721,4069.1452575696185,0.009734260126607719,83.88094454183975,0.003578610604370258,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,2.0353372575177507e-16,3.1833365359828656e-07,2.0959265800915147e-11,0.0
1975.1579559811964,7556.925530398908,6286.628575373215,0.00011073604140016124,96.72165834536318,0.28112631857093207,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.6311936876101306e-16,1.8519609562598693e-06,5.545393992854856e-08,0.0
2299.6472702516985,5401.995822567137,3859.984383058112,0.00041849681270447747,98.89793704642845,0.031028901985728385,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.4893787322592501e-16,5.799370948398942e-07,9.313706754559047e-06,0.0
2509.355828824205,5684.9380913612595,130.04227870104296,0.00026321175107357764,46.06822260086987,1.8555138949771788e-06,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.4093391542270588e-16,5.512544056026871e-07,3.028431749236508e-08,0.0
2352.2509395484094,7638.803985676626,104.04533606009863,4.806985975630562e-06,92.8819827280565,0.17305938924197828,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.5149572421929466e-16,1.3012981008771437e-06,1.5661231089295207e-07,0.0
2919.3102472248615,6003.894789060116,9506.878865999854,0.00012462937022197917,98.74801656510851,0.7492365086339463,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,6.032349495431516e-16,2.3156137352537773e-06,2.2529644491449396e-11,0.0
2122.6699295538792,7943.539110997723,9962.884185243056,0.0035573894377435022,76.67540869488299,0.04300408090251384,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,5.0,2,0.02,10,-3.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.7074627526627144e-16,1.0012272992962018e-06,6.477163484820672e-08,0.0
2520.9156237652383,4884.337959106825,2862.2195238939794,0.0036364897736538004,98.41765577897682,0.028392977332520664,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.799982770654686e-16,4.6131535141091885e-07,9.751873584184255e-10,0.0
2869.2913400186817,7073.551939077806,2960.3300339261414,0.0023087110538627387,97.04919005798516,0.007663276526216123,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.5058399887859739e-16,6.687027133972689e-07,5.481431126581299e-07,0.0
1747.6914117461024,5586.168380933107,4768.045442600818,8.04134158182146e-05,36.56193934398169,1.0814466805625962,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,9.021984296904449e-16,5.511573354278928e-06,8.259803074848533e-19,0.0
2561.5689436437074,7460.393160579466,7727.838633334608,0.0005322725347771118,96.43922633978298,0.1542859159675427,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.658133754725457e-16,1.0987279287260273e-06,2.1956036852191733e-05,0.0
2721.646978307461,7479.294774147369,259.86767084405074,0.0035478998842872755,98.09486849098681,0.27345185573262976,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,2.5560608495924877e-16,1.2443433413245128e-06,1.4684118314285463e-07,0.0
2428.7395370598138,6346.95760664061,295.9676818162643,0.0003854136376885975,53.44139373786923,0.22676581347717595,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,2.0690328616008198e-16,1.026676826919275e-06,3.663186843195142e-05,0.0
2712.1490858029915,4111.351881945927,8954.968090590148,0.00010851778668496959,66.8025022063475,0.0057007316118595774,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.3798130560478986e-16,2.9773556731267594e-07,7.356952229551565e-86,0.0
2910.884909663029,6266.834744965664,4783.690016430002,0.0021898015279431804,93.68568476849077,0.0021566649876267885,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.57689022626615e-16,5.672016279307956e-07,3.065719542393657e-10,0.0
2040.5271176263245,7024.118965999952,308.82758296580505,0.0003937033277390256,75.5226235590676,0.46093026247897395,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,2.665869017537394e-16,2.18865008371477e-06,1.4321049200054383e-08,0.0
2783.3044148564913,4458.968534947562,9960.002399116484,0.0010257867276267096,98.20170565775626,0.007659861646304833,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.381268047767449e-16,3.212816552474839e-07,4.68109806556123e-86,0.0
1874.5529374031735,6886.4623407155605,1420.2106952380527,0.002819050968618425,46.89238515924572,0.16893561301446391,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,2.050411980662326e-16,9.746371424286296e-07,3.066371770091542e-63,0.0
2989.665810627839,4315.30881843908,2494.6659887141923,0.00025612823008788754,95.93686615552578,0.0011813542193643833,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.6657008816031486e-16,3.6364814818540896e-07,2.5338945509821073e-08,0.0
2880.842981477941,6199.659066397575,6304.6587735570065,0.0046471714972302625,97.02202421349803,1.223146252571361e-05,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.6744302444154233e-16,5.200549096669788e-07,4.984750078467732e-11,0.0
2505.556316829744,5416.126768473144,6424.544569638234,0.00738446999580511,50.0728995109327,0.7884248805460761,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.004,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.0278851150856704e-15,1.966486366452767e-06,3.588951218558405e-06,0.0
2096.2043242049763,6254.4726134471775,8919.822016128495,0.00013241038527156412,58.58774780979173,0.18709190587893776,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.729440586068114e-16,1.0518811253832772e-06,5.574333856475302e-05,0.0
1824.6975987338033,6030.632696990797,9842.601416015861,0.0030881316051214747,85.07040568942261,0.4165207482368203,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,3.252443601675498e-16,1.5914264187767856e-06,1.7451079028884432e-06,0.0
2691.4494319158484,7280.569484355054,9950.137378644187,0.0001579320330022671,86.56803865359618,0.10796298407438965,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.004,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.5229255104329888e-16,9.335872841009608e-07,1.974997824154068e-05,0.0
2980.5526823270543,5421.265518841407,474.45771197372596,0.0005686888690653591,41.605342506913736,0.779003799330136,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,25.0,2,0.02,10,-3.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,7.086542074355494e-16,2.100327668889562e-06,3.388237083302254e-08,0.0
2408.7528960585073,3201.621052676034,8723.006828244203,0.0006433138745124967,92.18029962265491,0.12558688868610468,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.9360241032816125e-16,3.0451218020140605e-07,1.2101017619308702e-74,0.0
2577.6606485006973,6824.426656469954,9975.764599186004,0.0014558410477640837,92.9690189108684,0.1501367025400584,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.8620978724251054e-16,9.207664180608906e-07,1.5842574473763266e-05,0.0
2645.6207955613218,7331.089947367593,9201.821034026982,0.000741236901187381,92.31618697609937,0.03956297536154252,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,0.47,25.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.030602610519313e-16,5.986414372042274e-07,3.508533401316325e-05,0.0
2433.971615134225,7790.445851885049,3262.7693304732757,0.0014475187068380135,72.13522430581742,0.9676285506908664,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,8.15345351408495e-16,5.336879585615415e-06,6.528809181443955e-18,0.0
2215.0443749953597,4472.443908227371,7035.240736874993,0.0011373976559572174,87.92163594617504,1.0385319929778627,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.1372430069556272e-15,3.104440878062163e-06,9.591504793184134e-13,0.0
1886.3274817610838,7064.01368287261,5246.284586438563,0.011173348310245801,64.64519469773182,0.033225213500000406,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,2.731077920800607e-16,6.712832381949767e-07,1.0711498667074119e-26,0.0
2638.8017849523344,6809.374214324554,6913.962207561171,9.887459925267406e-05,81.5608553791261,0.030589924891225584,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.1550959598796262e-16,6.319408380527922e-07,6.267806217320608e-68,0.0
2644.727120220391,7123.173908695693,8805.354556425467,0.0038356040501467403,17.032834149778424,0.0680252015141567,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.004,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,3.233173105098501e-16,5.725597865896614e-07,4.3639859970354416e-38,0.0
2486.2745119249334,8039.877408996122,8744.082135769571,0.0013316266268000865,92.2154676016603,0.00517444420116675,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.008,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.2687171076577646e-16,9.216954990933654e-07,9.773144178281702e-06,0.0
2385.5191123519767,7089.795859255493,8609.473091445036,0.005415816323313283,81.3869833829159,1.9261481034300578,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.12,25.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,5.071021119644817e-15,1.8923037807680426e-05,1.5078778009671961e-35,0.0
2293.4922338078686,6019.361726634004,9970.584437443049,0.002071912191440428,99.4584880128672,1.8601149714741276,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,4.733290972193314e-15,2.0191796753528924e-05,5.422759376611125e-37,0.0
2816.1126698422495,4499.419366190604,122.7837159894043,2.336803977470714e-05,70.65813626942378,0.01633740429418129,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,25.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.3023278811330508e-16,3.101768067573725e-07,9.34073813659945e-12,0.0
1837.001475764541,6620.266867701095,1823.9107743489767,0.0001487456120014552,97.5610587133446,0.2337349278155052,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.513533581649681e-16,1.3442394418391507e-06,3.890093184561314e-21,0.0
2555.101031311075,4944.6574834887515,8415.246651551082,0.0004620853657013868,63.115223832305986,1.2178517923291943,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.530607264110436e-15,4.52438571444548e-06,3.726915998173282e-18,0.0
2428.0015985112573,8331.863137478711,2635.9216184813995,0.0003751493054258981,85.0888256198215,0.8874908136292508,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,5.848389279230624e-16,5.55647481402342e-06,3.926590304366407e-17,0.0
1798.5633110439965,4993.025974279682,9861.837277621215,0.01580035802146118,67.21730252448401,0.046646216842709975,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,2.682380563987246e-16,4.319846343349798e-07,5.28177757579479e-19,0.0
2128.6896730204144,8040.994621244146,4716.79461350042,0.006800435674720079,99.75112724718207,1.0563577662088108,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.014,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.3511893093182393e-15,6.544115228899196e-06,2.8909433593224625e-15,0.0
2418.233795200519,5252.061577366274,4219.087610778735,6.290141968401386e-08,69.48592430657853,0.2359885985860073,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,2.2603323239665795e-16,8.140948320645134e-07,5.0914391945134145e-05,0.0
2822.0545379300384,6631.532394149523,2974.870682667768,0.006033782074286009,35.28891949603245,0.8944301396100423,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.4322831779210388e-15,2.828224071351701e-06,7.867092107265213e-09,0.0
2910.5686046320416,5496.033330730999,4304.898258536372,0.0007096412638318006,97.27538170801215,0.522332820283065,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,4.231935644106798e-16,1.3483696781513705e-06,6.016976833105304e-08,0.0
2134.1424442208368,6029.316887935276,3072.00699317429,0.0025556581940663903,96.97778459452626,1.5031165128757793,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,2.4633840390083642e-15,1.0936482427916193e-05,1.378083987886258e-26,0.0
2261.460513249332,6522.081046553181,100.71529755840675,0.006780773304852855,88.25662772000254,1.8720851793158129,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,0.47,10.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,5.30199321842952e-15,2.14941518417576e-05,1.0345279511987098e-34,0.0
2799.86311756093,5502.3488521784275,9941.79002409053,0.00013923200337800923,95.72806357869902,0.05828362651468599,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.6531569283368607e-16,5.624145153830781e-07,1.3409547974053063e-06,0.0
1637.4116222404853,4381.558482663043,1507.7822486651603,0.0007285553131932132,83.90219216026395,0.0009121215215694978,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.3741998580137707e-16,5.01564076436531e-07,3.108223682400639e-05,0.0
1918.380726363008,6634.586102111107,7233.914872697411,7.204098624158384e-05,93.04945410618232,0.02709073803586315,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,10.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.1276616672672956e-16,9.393567420305729e-07,2.1268639225198163e-07,0.0
2185.4981750100733,3255.506342475377,6137.941208710241,0.01003181127099212,57.047047785872444,0.9537355841468467,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-2.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.3555812439471539e-15,1.5820339031856585e-06,1.1240712843070217e-17,0.0
2826.7780996409792,7885.403264663984,4579.056135099734,4.733185046090771e-05,47.38913229813116,0.35935978584838546,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,10.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,2.409152358849788e-16,1.6702714537865391e-06,2.674768007144142e-06,0.0
2879.6784973558824,7076.62994824749,8187.178879838732,0.002872771523799361,94.46126117533319,0.2751437260884426,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.12,25.0,2,0.02,10,-2.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,2.63129482311948e-16,1.1055160208923513e-06,0.0001422276122921627,0.0
2674.3322950346455,6465.210621491537,9061.439129398008,0.0001934120350626789,74.02291795355931,0.003429009166396213,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.3698066252307424e-16,6.546549512087916e-07,4.077869750882598e-09,0.0
2996.515163508389,5579.399814914946,9680.591093314968,0.014929527855968905,54.92231458526161,1.5405685455597649,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,10.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,4.2128158479346506e-15,5.3581515524043865e-06,1.4253012255955037e-20,0.0
2226.1973459254073,5512.656826423285,7170.149109249867,0.0015796637284961057,95.48099241146194,0.003111254883631176,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-3.5,0.022,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.479422508301629e-16,5.707762966973711e-07,4.5474846200731674e-08,0.0
2492.1150252739617,6216.436895561488,6051.639742157886,0.00803967299181585,80.33769134244432,0.07113806439232762,1.0,True,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,10.0,2,0.02,10,-3.5,0.011,100,0.0,0.0,300.0,True,0.6926000118255615,B_B90 & V_B90 & FUV,1.7329258298000663e-16,4.4775675921240746e-07,4.357458437559335e-11,0.0
