tau_main,age_main,tau_burst,f_burst,age_burst,sfr_A,normalise,E_BV_lines,E_BV_factor,uv_bump_wavelength,uv_bump_width,uv_bump_amplitude,powerlaw_slope,Ext_law_emission_lines,Rv,imf,metallicity,qpah,umin,alpha,gamma,separation_age,logU,f_esc,f_dust,lines_width,emission,redshift,filters,zgas,ne,beta_calz94,D4000,IRX,EW_lines,luminosity_filters,weights,MAP
2187.319398627408,1109.4896031039461,6042.380960235683,0.18842043395094918,88.03835753424099,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,4.3834391743586535e-06,0.0
2999.999431481801,9585.67639932716,112.01032237852269,0.0022975254737796214,87.14534705508726,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,3.852183725740821e-47,0.0
2226.19245651668,1626.2266927515066,100.0000099087647,0.017261828975931426,82.40759856818858,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,3.437900830089541e-07,0.0
2993.2858781837317,9705.77426139713,1629.6157725320263,0.19406187086500762,99.91284681363328,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,1.0793994266871455e-09,0.0
2971.7682383192987,8422.416749050793,101.65515977546784,0.03412374439464089,76.79847400569402,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,5.037108967814645e-07,0.0
1581.4516861038258,2273.053955317304,7978.953587584912,0.003913101533851354,44.4886048472167,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,7.220796169620373e-08,0.0
2995.6033884828876,3437.950558200462,8047.898427535367,0.1997025889155782,24.99067134626975,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,1.6181799462342137e-16,0.0
1514.14162155859,9378.151351182843,599.999657758468,0.19112948155182558,93.75161630506585,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,2.7954747109500413e-11,0.0
2964.632248447208,7400.069452542246,2346.81035198932,0.19560502344477793,61.00039286939586,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,1.7117874807788984e-13,0.0
2778.2758849837205,3695.1546808055064,8196.346266331468,0.18845862869921345,32.570523870084386,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.77,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,2.8494351954099764e-16,0.0
2304.509869852671,7969.436974761615,2093.0171847773145,0.04677658865022877,99.98114690474267,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,0.004083171060868355,0.0
2260.5934893837266,6241.0420746907075,586.5452204701014,0.19422149975914976,99.99242987741431,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,5.591310585445366e-07,0.0
2999.881343302367,2378.1613290571822,1411.5657414149991,0.1967777869415409,38.73483317579622,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.77,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,4.647319629844285e-16,0.0
2999.906463899525,2841.2368962602714,9247.817392424418,0.19116814868861695,73.92674788991877,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,1.804766850666355e-10,0.0
2989.2592922853178,4529.245503536121,179.43466721068944,0.18846345219113117,28.77858341272271,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,4.980446285313818e-19,0.0
2997.3369539048595,1284.6010454561474,107.76265155950387,0.19999988042204708,98.03188445207522,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,9.826526618375687e-10,0.0
2225.6589301175954,3503.9882358924833,1045.278305588945,0.1895079865670591,71.79835016397283,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,1.607156975928373e-08,0.0
2835.5475942274784,1013.7328320618471,1431.1496896463468,0.09924814975710333,92.0305545393625,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,4.568209009461849e-07,0.0
2946.504732157331,4819.75096605563,979.2554738181316,0.180793284997881,59.81272885399099,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.77,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,1.8907917592468642e-11,0.0
1506.2941663621057,1064.5263700641663,4654.934331244882,0.013226193103624662,91.93505363905047,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,0.00010661098319636065,0.0
2999.9946322776586,8109.522074387981,9950.441573889535,0.17636506600449894,75.45045245687982,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,3.0600814693193473e-14,0.0
1538.8453545810028,1594.2161942900584,3937.951859675569,0.038909991133528055,99.99964161891168,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,0.00016228204514588302,0.0
2563.6382965349644,1103.0773899117175,9713.16402614155,0.0159807780098615,56.79653975379158,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,3.216122531399297e-05,0.0
2930.0088214075577,1187.9534087869997,100.02113116534383,0.1205383195946902,62.359150636252984,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,1.4695934264531172e-09,0.0
2940.487165275873,7324.212729307055,275.5256601268047,0.19604197011338387,72.62310274154459,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,1.213538630979921e-11,0.0
2944.444737818407,1345.6943163980977,1159.001511989618,0.02218021365800299,94.21388824382618,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,0.000819185896508253,0.0
2884.656775689305,7975.091107131528,5462.577627154644,0.09376834033751105,32.49133714864993,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,2.0748286414990938e-15,0.0
2992.0603225261234,1064.9991027814049,112.80802748097449,0.08880528448892858,10.402281685934042,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,4.3839071313865544e-20,0.0
2983.8744135153424,8992.042959732924,9922.3133225563,0.004381012203351686,37.86209525855297,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.77,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,8.165808769292025e-18,0.0
2781.4675303529584,1694.0462076218555,9015.1458032185,2.513848948706987e-05,69.40228472609218,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,0.00046813792303927526,0.0
2668.737461395479,1126.129173858768,763.9368138510818,0.11487653018802028,97.97902854409416,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.77,25.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,9.067201221618487e-07,0.0
2334.8226122392966,1000.1203338108153,113.57517298256062,0.0028950610237223895,94.23735387491138,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.77,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,1.2826256028877713e-06,0.0
2994.3597108704885,3116.462467223768,2309.7592073445367,0.018687724838375303,99.98379946031349,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.77,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,1.0510957943787709e-05,0.0
1568.209597369126,3273.94154671287,5343.945945245461,0.19801058358771675,99.97927023621054,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,1.2848404793861725e-08,0.0
1980.4058899965253,2287.259086958349,9423.045314830304,0.19951745979944546,89.9540016183966,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,2.419677777990794e-07,0.0
1540.019715562327,3807.983879851343,9739.898106572566,0.16831544578770388,87.96022762448194,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,1.2854036261441446e-07,0.0
2999.999986482374,2789.5441076405923,4015.8974545125584,0.052833936697552486,10.462773466118875,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,3.921149437250036e-20,0.0
1740.7383500425524,3859.4581163630482,8957.090705940805,1.0365707914905542e-05,73.29280383799785,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,2.4186031224294288e-29,0.0
2737.5446490476866,2661.253818538923,1651.651508331708,0.1590833527208731,95.36006938940741,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,0.0002957475677678229,0.0
2957.5141441633837,2697.3459266749414,6127.733010780231,0.19297052816388066,70.6931390480176,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,1.113186407143291e-06,0.0
2878.9693013599995,1001.7680196075744,9999.573761113536,0.01884347841156514,15.761166399439745,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,2.212884028653043e-09,0.0
2999.9959774785852,4281.138013591858,4964.969942588472,0.19974149453084555,97.8713195622285,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,1.994553083231716e-11,0.0
2997.0401072341992,1000.316918118122,210.29539692181606,0.010372090435058878,34.27591308757779,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.77,10.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,1.420277416260862e-07,0.0
2997.3272545353248,5387.550344317112,745.5045634224698,0.19928998314695967,34.724801295843946,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,3.131485389657363e-15,0.0
2873.1716005084236,4471.069732632078,386.7032505050993,0.08460468056580708,90.680207165078,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,0.00022073562380950433,0.0
1720.5690072733798,8420.466376884677,512.4535719817322,0.06512979903476665,89.15516733158384,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,7.346743771422002e-05,0.0
2479.78766758469,9011.090194806166,216.28239215795838,0.16295237727255305,94.4587668381444,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,2.5290609521366506e-08,0.0
1793.1253410305947,6492.832331173739,9624.01214431827,0.1998930148266497,40.572738317465365,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,1.0772850538813743e-13,0.0
2998.8824058184778,1000.3111477857256,9983.81223962539,0.0018126356572128743,64.60745733630318,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.77,5.0,2,0.02,10,-1.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,7.343351305442838e-08,0.0
2804.9847384751165,5514.390033092674,966.4112730489123,0.14781569572568526,19.10989258639769,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,2.522506448548085e-20,0.0
2664.999548356601,2035.3649190169062,4911.437678904747,0.14996597536961773,58.69958645668219,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,25.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,1.8453536433529553e-06,0.0
2999.9338439642156,9266.843799276096,351.99343400397265,0.12200422996329983,84.71942581252348,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.77,25.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,2.6570304435551964e-10,0.0
2734.5171317557574,1553.9964459535058,6103.57924543264,0.19455682966788232,65.5136839442292,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,5.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,1.0540235909945581e-06,0.0
2994.0239927757607,1448.072053000249,9889.283036568984,0.022734432152978046,48.49370828175558,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,1.77,5.0,2,0.02,10,-3.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,0.0001064123735023857,0.0
2545.281490678765,1037.1001266722014,101.90999938905588,0.023735702556425375,99.99411137966774,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,1.77,10.0,2,0.02,10,-2.5,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.007,100,True,False,True,500.7/1.0 & 656.3/1.0,FUV & V_B90,3.80807203845905e-06,0.0
