tau_main,age_main,tau_burst,f_burst,age_burst,sfr_A,normalise,E_BV_lines,E_BV_factor,uv_bump_wavelength,uv_bump_width,uv_bump_amplitude,powerlaw_slope,Ext_law_emission_lines,Rv,imf,metallicity,qpah,umin,alpha,gamma,separation_age,logU,zgas,ne,f_esc,f_dust,lines_width,emission,redshift,filters,weights,MAP
1993.8991738332063,1000.2514806667805,100.04084945892646,0.0034776965437433582,36.60788137838916,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.069970798287493e-81,0.0
1990.6911434670842,1005.3341145828708,8124.888544887717,0.0012706448927483627,20.472079377454122,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.196432581542781e-84,0.0
2604.750517239817,1003.5305043740409,9985.387989125225,0.010998676035861882,46.407117615082356,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.855046023962935e-39,0.0
2862.85942005409,1007.4922654439124,106.26680591590411,0.007358198308283409,26.381740136984973,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.3313559402021495e-41,0.0
1696.5520284676443,1012.0836890740447,4417.429614869771,0.0013149546414941704,26.287773666181423,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.2509670439383e-147,0.0
2426.3549145251773,1003.1730412511315,1768.1550481897575,0.0003031748909238241,10.403195750059652,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.053287587494028e-75,0.0
2974.895944982345,1076.963640799042,8569.077815799632,0.006557553744482386,10.226495515965027,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0,0.0
2477.8022783793676,1000.7765753351123,9955.83377994704,0.0025610123745324342,20.536626905673458,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.7206088835457026e-26,0.0
2717.369901337688,1002.0812710531754,9538.783073691107,0.0004487489649509513,46.38698675173794,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.294551406866745e-80,0.0
2539.39680773388,1012.6536319559691,4627.131308748983,0.003211264654050694,13.326941164407728,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.4311686095788026e-10,0.0
1943.1800221640585,1118.434257002631,7748.231831700445,0.008593246355190903,27.79532511352565,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.6913552021322946e-43,0.0
2643.684512396864,1007.1234004672224,100.00486929339422,0.002988940120993433,13.05696869330454,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.0175056595357433e-14,0.0
1535.8937921306704,1020.1911724278125,9982.573855123968,0.0017901118231227753,39.30012807184727,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.247438148328867e-208,0.0
2713.1641689772823,1084.778757917702,209.33140467320118,0.0004149356127946535,80.5605793823428,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.708640049653039e-181,0.0
1612.8539120506703,1022.6738834664484,5843.286022105242,0.0017750702581163513,15.633151373026266,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.328730921803477e-97,0.0
2106.7032662929196,1013.1308930337673,4103.352304760699,0.0007036458952027203,17.743701317274144,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.306749582176711e-100,0.0
2332.5414940776354,1031.2909398921347,6994.047517025776,0.006321213878813292,47.95424135638064,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.933743355783883e-53,0.0
2999.753070250376,1000.4343193907007,9977.92660157593,0.004310300082460861,35.10508070391329,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.284967900031181e-33,0.0
1939.394181912469,1011.2071549930424,9994.225975282085,0.009137081998471575,21.34880208658204,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.040149199409282e-78,0.0
2498.9117946557885,1005.5463077867662,6415.37842486062,0.0032152216326679084,14.822643920549183,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.941256781624048e-10,0.0
2606.998426642176,1000.1861108944031,6461.4097291143535,0.0013837636727860314,67.25600756175442,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.390981473104341e-78,0.0
2687.3012811559356,1003.8879802274168,5207.667785202681,0.0005025762125539512,22.43993657682971,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.302348415977866e-71,0.0
2301.744952446438,1001.5959985685713,9740.061428915162,0.0018745353173102441,72.39980924889574,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.6001586634110014e-93,0.0
2999.7596557232932,1025.6633749233024,7297.872370233549,0.007007760771229304,33.36881978575637,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.18169273265716e-30,0.0
2764.2016734437266,1001.9133139506612,9999.979555350317,0.0025998443627001655,10.04703186114817,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.28415102790877e-23,0.0
1505.470327548766,1020.4635995528242,1960.4858175820837,0.004608599642381639,48.79366811182067,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.8053336051836185e-159,0.0
2258.816220772267,1002.2163573977978,9998.420590613034,0.0010449878962894565,25.69544815772373,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.4523654877750495e-82,0.0
1929.3929559189496,1013.7421563480475,140.89021726314786,0.007524156512477481,27.532893083715834,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.1904818724200304e-26,0.0
2227.25973494841,1000.8601520841039,6077.305730484298,0.002677454144061814,67.82091411860264,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.8715654258623867e-88,0.0
2960.9577074863746,1002.7005099729467,8920.825070274735,0.0010066609457100584,10.215781782562502,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.415532600752048e-18,0.0
1547.8911958396357,1000.6335659047327,7339.5599096171845,0.0006877071211141561,11.314695152124486,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.117872585019697e-139,0.0
2357.799660239596,1002.7924327428718,9636.884278809765,0.007511359608364854,10.27458645316608,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0,0.0
1863.338562677048,1026.7687871035287,5704.276265330821,0.011094956836720626,66.62410702399625,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.2242629957582282e-68,0.0
1557.4790039373618,1004.4584306591605,2450.709322936602,0.005353135308907908,84.7671917267388,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.881071491753012e-166,0.0
2347.8738670264856,1000.5562326921536,102.0706351484896,0.0022665457733052063,11.203281271640662,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.3349401224124734e-08,0.0
2613.19648427041,1035.5529402988068,9999.96325826849,0.016341897817642698,15.942160197655,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0,0.0
1612.1779963306665,1000.0319817868294,9997.890337025772,0.000483735421018594,55.36309548992134,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.607898622067051e-203,0.0
2994.9304656594622,1013.6131553394207,522.6932950665032,0.015622965357191404,10.21502181895346,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0,0.0
2145.8724305641053,1015.7401364953657,4200.462212261512,0.0033416257656949944,41.12467168026385,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.1072144056767397e-76,0.0
1910.8337548987704,1000.3438175888514,8004.031648590785,0.0019335338583333916,24.89106471612031,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.1195439578332502e-76,0.0
1676.5409986010454,1000.8851499689699,9999.839887950015,0.0018770086828870658,42.69895606819967,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.2487047037378089e-147,0.0
2790.250191020257,1004.0172326660704,9873.82206741689,0.0008976569242947763,13.403650218284682,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.406521973887815e-38,0.0
2525.8626089794975,1008.4107780685499,2755.905806102158,0.0015107551266846375,17.425955641132873,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.048204350244719e-39,0.0
2314.6481834224037,1003.3543904078088,2855.252151639963,0.0006307283486833293,10.006325622932223,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.0071120210405853e-55,0.0
2517.7025246352955,1005.4105014552679,9684.691908777264,0.005229980506042287,87.39377594474436,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.895911939315517e-69,0.0
2350.535904730743,1058.1432023829493,9765.012585995404,0.0034343578019200294,28.251475397874202,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.3645984496099864e-67,0.0
2172.490300462001,1033.5305078908677,100.00000000005639,0.009474751376711221,15.119497571393538,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.2340760673222654e-238,0.0
2294.361131967649,1000.5191180809124,9939.289669342905,0.008816534964158601,57.453714879888324,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.791304236859423e-40,0.0
2305.32918435489,1031.8746008521193,796.6459942048241,4.323470946124286e-05,10.152879784823384,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.849063967967698e-143,0.0
1658.915434472,1030.4767879584324,4797.028230390598,0.006094799371286541,13.95708703019514,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.849391947998719e-68,0.0
2916.5085853617993,1001.4113495660094,6262.583762545157,0.0005899604720380203,16.764399984225022,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.613395978501473e-52,0.0
2560.0420147684763,1074.0281456552293,102.87334857090173,0.023328438139111174,28.835205961494978,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0,0.0
1638.1796253960404,1003.1502210822437,7255.281320810766,0.007749561275550987,17.165282592714647,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.9354057858309484e-66,0.0
1670.2213468511443,1012.8438097425933,9184.096010309951,0.001275100025288578,13.51708692190573,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.760800506089025e-94,0.0
1707.9997709806346,1010.4290001123263,5409.532164955725,0.003502794090649769,13.161894967008479,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.230026985795582e-05,0.0
2996.320978920907,1000.5985185651007,9997.681463575353,0.0016984417674101304,29.402078029895435,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.670875189269812e-47,0.0
1976.6675336906937,1015.9384663561013,8511.11885135436,0.005188234109451573,10.555856190402992,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.8889376063305196e-156,0.0
2941.871374967493,1010.9184949118116,100.00000002361594,0.007587420122306204,32.71151312422249,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.812369403296124e-44,0.0
2453.8968296237335,1003.0135177946522,9999.990624457989,0.006501233792092359,35.174859060364696,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.3771889627671654e-31,0.0
2565.6555339966762,1017.7553544223374,161.2263995639678,0.003614024745706934,42.68677679088365,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.5232807713778927e-63,0.0
2859.7378751634433,1000.285663026074,129.10725358769196,0.015284361756314424,72.13810159541421,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.0614055232031373e-50,0.0
2998.707181578287,1012.3263305180662,100.00287392816244,0.0009890871697810222,27.976764354070895,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.195233403584799e-66,0.0
1514.8191868236252,1073.4186199671858,1191.7825940056318,0.0007957402227365684,68.87167206586687,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0,0.0
1649.8591571907136,1000.813908443246,100.0072262711983,0.010407325114172777,11.667909641759252,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0,0.0
2500.0424477179945,1002.6055308731247,8179.07617628959,0.002833253803259217,21.05476810901729,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0,0.0
2975.6462796007463,1041.9569819122353,9176.750708103813,0.0030530096742017454,21.899918461651808,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,0.0,0.0
2885.724312210477,1001.0846826609722,3612.8512018192305,0.004677098744322206,11.622701810136476,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,5.959248616179935e-129,0.0
1921.574458426714,1032.4696060614515,8936.311031378467,0.004013353007247172,49.11536416111336,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,3.8026002173717565e-116,0.0
2847.105108352917,1045.7697060299088,6625.366335186476,0.001655056963170809,12.560767024989602,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.969394559460217e-22,0.0
1552.3583449499583,1005.0961399671123,9456.98946863727,0.0028826824052978206,11.022615208499076,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.062392431203142e-08,0.0
2999.9885209789904,1000.8937587590026,9394.070159051545,0.007205449157793364,17.31623286955866,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.376600762260542e-135,0.0
2443.17930549648,1019.0401974174329,9878.372107427242,0.004398107440759441,59.224916434139686,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.1373376910711122e-71,0.0
1509.448231275219,1003.344436749363,5389.7654292763855,0.0029918013715092007,19.97676452273467,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,9.333975953843902e-65,0.0
2404.2000863384096,1000.3176219773668,3829.021803343865,0.0032390303364965845,10.871669456428194,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.004,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.4864929e-316,0.0
1502.439449556544,1003.5183629309868,8862.789979710667,0.0006072952551665067,10.073860745101811,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.007,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.3258800560034362e-155,0.0
2678.3427020581325,1004.6625238769084,103.98221345396632,0.002181093233298792,10.841084080118208,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.250776397192912e-08,0.0
1528.744818725141,1001.2558591734505,771.2907857422961,0.0009129286932933467,12.606612954670624,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.1824837628636641e-129,0.0
2010.0965894507844,1010.0420555109577,134.44985963130966,0.001231083909739139,15.178610395009741,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,6.276206668826613e-74,0.0
2415.2026750137284,1000.1237407177741,8766.766780699327,0.007968576984392545,48.27649553427459,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,4.836919718235505e-35,0.0
2906.811962058763,1002.6185732287868,1637.5439859720573,0.00041105966797949645,61.700764755330454,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.872376316749243e-74,0.0
1991.5727294545045,1000.0845663511263,9780.146144336411,0.0034997364366338157,10.041186261513147,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.854539615866335e-31,0.0
2378.4815738082243,1007.4129859115365,6343.385862862869,0.0011997683904680645,11.435289681753616,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.793947731951303e-27,0.0
2893.140061706076,1013.648918444158,6387.697752600901,0.007067075741227308,12.940358888273934,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,2.4482626790849393e-305,0.0
2910.0072675990837,1001.0618309699112,5841.497879080361,0.004799362081945618,25.251370639245707,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,8.00673163175551e-24,0.0
1982.760247347168,1011.1520800573508,9984.981797032438,0.000496723850134273,10.4773008709369,1.0,True,0.3,0.44,217.5,35.0,0.0,0.0,1,3.1,1,0.02,2.5,5.0,2,0.02,10,-2.5,0.014,100,0.0,0.0,300.0,True,1.6365,B_B90 & V_B90 & FUV,1.9725853839927008e-100,0.0
