tau_main,age_main,tau_burst,f_burst,age_burst,sfr_A,normalise,Av_ISM,mu,slope_ISM,slope_BC,imf,metallicity,qpah,umin,alpha,gamma,separation_age,redshift,filters
2964.9360196255443,9242.188481692518,1196.6921540596468,0.03333977997392795,24.114264190162118,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2907.5063140105226,9581.384945951302,139.15802787536086,0.007902071729352339,49.324800153756975,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2088.170801934735,9770.229617134906,5077.116654121328,0.004924367027793697,93.60203434752003,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2054.681087189469,2017.4866655473925,108.89663690541238,0.007952411641288182,82.30476625836775,1.0,True,0.0,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2910.5688045259803,1453.4275584934257,1659.7161655251875,0.0019837164529042384,27.149865918968104,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2991.3494847335455,6444.123163124448,8804.584005802808,0.001472058569967294,99.61323855573472,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2999.905649616745,1032.6239365654274,9999.582661038932,6.287202756749544e-07,17.89589844120448,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1588.1578950637274,8735.099695635681,100.00000024524343,0.01688520408965255,95.54655750145663,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2876.000269280655,1519.0612890046905,607.249367188062,0.07547198498861507,66.66988813424902,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2995.8803291773916,9016.225828198605,4745.596951059371,0.007058979141006311,98.69132842770671,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2908.658523104063,9926.965060889257,9899.06118963398,0.021849790326246066,10.052114041363936,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2394.971754325868,9231.162593768579,2721.40480518174,0.018613098514756593,26.28291520629665,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2798.5509762694423,1356.0507779414347,1932.3074770122576,0.005428993365528045,99.63352816023784,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2275.128812364946,8469.295624395945,5873.662044019814,0.08126168381776143,95.30899842937004,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2992.0857212966807,8281.631770164635,103.2819584674744,0.0003177934075153932,81.79486582255743,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2987.817219662581,9985.71796287163,4910.81575634144,0.009662907064185128,13.803189519139721,1.0,True,0.1,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2983.7922340413097,7015.999934673429,117.0077692695304,0.012637885833569007,10.176528279073025,1.0,True,0.05,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2726.024937385657,3958.2818357579363,1543.2337317984675,0.010696915138544955,11.49372409814491,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2292.273502977903,7292.826298996419,9455.62185820896,0.019345124454750062,89.26548635299677,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1550.128198097392,9997.956273689486,2074.8182221959323,0.005509257028327691,99.92897770436029,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2222.0039439268767,9938.614481203722,272.0541839388352,0.039496374400784295,16.93884988898759,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2665.4969788947105,9849.025883202934,7803.679700990213,0.006973991983059369,59.20166877647311,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2768.4678874814085,9836.066223207585,100.54082031676444,0.11344950487044181,97.54947966121192,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2921.231914693649,7377.924962100316,136.02053557432555,0.000492661169714026,76.67226876377956,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2070.5524559909354,8969.420466818669,111.61683546095264,0.0031249169222582196,25.60873165550312,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2727.550183756408,5543.263026992723,1889.1310154959083,0.013293215569065209,97.0537117196593,1.0,True,0.1,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2941.502321727511,9999.728705164067,2981.830602225834,0.0005195359223315321,96.92232976646268,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2544.3596298421157,2326.30073345419,398.730290570109,0.005357018109907685,11.808787537878771,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2697.716665284453,1010.8378838433655,7271.4301307377855,0.0006461684044650751,99.42237417266848,1.0,True,0.05,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2981.2792524756205,9984.614159363813,114.2364189242071,0.13818375051937026,80.5529950200104,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2295.2556930440073,9838.08594843961,673.2569390042772,0.006921083501474051,10.559256781264423,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2728.4990181515273,7276.544700515835,3557.4330017607026,7.898338633349766e-06,72.4096683627449,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2922.8420607934395,8689.387891589324,7833.956260241154,3.4394561933243084e-05,21.51296094166237,1.0,True,0.0,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2973.0364665024877,9839.047041278747,139.85043039708216,0.039130292756217155,45.10522840371381,1.0,True,0.05,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2780.6315026914513,1433.5915536636094,1574.7063877077217,0.0007715445564232815,20.30546843350372,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2806.1929772565127,9985.948252655404,422.35668262085164,0.0008243083371219373,66.18308173641701,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2966.422774717448,9938.734601194166,4253.40186417271,0.01617744812048791,60.250134197052525,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1688.0790156766686,9353.470102469972,1323.005252744475,0.0005817939563028118,15.192408385715325,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2999.910098708991,9771.632903587892,9849.489817645914,0.04433697799282452,68.11727112468733,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2998.703954572649,9494.058881074916,1818.1968525601442,0.021405594017808116,56.94769738243968,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2495.6841523678195,7867.065648509117,626.2067493338254,0.01924421531277329,31.9598982840826,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2993.693196665047,9890.96607346049,696.6322620548399,0.0002791625685721888,73.17870658184094,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2986.832338206392,1896.749664670031,2258.3484127693164,0.003966659240657949,38.968503038237,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2953.13894128275,8301.436469553842,118.00985667628993,0.007229915630376643,52.94439063484997,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1754.6987080996971,9699.891142143084,468.36827666719364,0.001383606866340481,97.47761209905407,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2999.961052161131,6624.6546511639135,4110.916739919341,0.00026019737636390206,99.5705042297984,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1500.0653092704551,8160.101762647786,481.75767229097437,0.0005693109435160326,43.43279876210675,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2076.929717809895,9999.608280309334,7721.397437601354,0.0015173514375547703,13.76087148122295,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2251.656656871634,5665.045923398269,6146.234574097793,0.00037914851071857436,91.33825405332455,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2406.5024052320978,1710.246764958165,4079.381688620434,0.07873334253006813,50.45449539473836,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1664.1733711656789,9803.550228120554,477.44297452371575,0.0035623664668120447,30.645865770101565,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1524.5406997910293,3926.049908558304,6783.836054416917,0.00393525698088204,34.18936396616215,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2721.969296069319,3102.432912338578,4398.431589024251,0.04800057317094075,65.16109063793525,1.0,True,0.1,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2959.1650973253754,7756.922324704557,1495.9473594892988,0.0035753608113769098,65.20051159896744,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2292.9008945078886,9984.976879059215,6940.565596250479,0.0785546299095211,21.41214699775435,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1839.8212775850811,9963.735415826346,9887.933219033257,0.011078029452469995,65.19759156504051,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2998.7051646204286,7073.843916835512,5817.98375702076,0.08455165659670788,64.35523108440955,1.0,True,1.2,0.5,-0.7,-0.7,1,0.004,2.5,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2959.5713449045547,1000.3227564204499,9097.069976720926,0.00023747329799678196,17.290439633400624,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2968.0323975924475,1863.6161855156297,4265.464309053206,0.0010828462112203452,52.5605858452862,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2638.936069278464,5426.758966923234,657.2226487165062,0.0007221450813606756,44.433128332201605,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2898.599607497656,1459.7985691959257,100.00000079562415,0.012362495474598334,44.190927180859184,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2915.895235358979,3695.949551770227,8766.703821609626,0.0011169874310527073,96.77183469756861,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1805.6012008245764,9572.464878884299,2056.8499118693944,0.04148532976139646,98.44019078152068,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2905.2385233507093,9999.84056488494,4401.500892829374,0.004794027532984635,58.68885050769551,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2815.2471917289304,3297.8793580656475,8410.63803106408,0.005718579992586931,99.93969665148656,1.0,True,0.1,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1733.932168540431,7017.25609186857,855.9363074458033,0.011151587874842661,19.0773601449024,1.0,True,1.7,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1768.4978628559418,4340.82107524972,7237.847061533696,0.028004131405845623,73.7091940902687,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2937.8301137280946,7103.246458494677,6478.394822510138,0.016395951101068368,99.8930749857592,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1838.0499561164886,9961.114678314714,496.7684306438168,0.00793947053601779,94.75832655628439,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2632.0900080612696,9649.815862665446,112.68420083480851,1.6259225403630895e-05,60.78916483024018,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2917.78763076579,8680.102048708008,1952.015197172942,0.003611806883765334,13.20023748010071,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1573.3023961292383,9696.100119664165,104.72729726743819,0.0004731599939100106,37.392611190508674,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2991.491267312827,8894.701429523275,399.9168150824371,4.6785757050499255e-05,87.79346357758313,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2702.4810458618786,9786.511735707916,100.4723105079629,0.00017715864130948833,37.541946559107195,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2535.0311438707745,8037.2166484096315,290.87891027360274,0.01704150548799349,85.57472781494748,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2990.8996484065506,8293.996868545466,496.41147623609504,0.0018348710165101978,78.3526480404179,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2285.9966278995907,1035.52924437587,899.3028125071996,0.009393909657487154,96.97718786369269,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2809.5333931915143,4416.911700874375,100.0002586839073,0.03348554727739406,38.246075416878476,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
1945.5920723632305,9996.473236047645,366.28344315238974,0.11962042877307777,99.15319447012462,1.0,True,0.05,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2653.418937306058,9971.172081964569,2531.607389030717,0.00037653075504237576,79.75940868993628,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
tau_main,age_main,tau_burst,f_burst,age_burst,sfr_A,normalise,Av_ISM,mu,slope_ISM,slope_BC,imf,metallicity,qpah,umin,alpha,gamma,separation_age,redshift,filters
2933.2338183510165,8384.296188118282,7532.674891152967,0.19769035546604868,83.66353825896016,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2943.766593271111,2052.555672828058,9472.172103151697,0.19758073501082254,45.66028273259242,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2985.2339648469074,2429.7796007910656,6349.519277703949,0.1990106490839553,76.24779701655113,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2967.7955367646146,9999.213404193584,8504.00758204586,0.19442021024497094,76.45357738911397,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2974.059148063383,7875.740918904775,1955.7988672459915,0.17489817529745227,63.024916075949115,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2802.6854070098634,1844.1888125737332,9041.753745612477,0.18018658622259387,54.306529077829914,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2822.745028455001,2458.7129701249887,4804.21237005152,0.1623744692121154,73.41414903355104,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2962.3980515957073,3070.119195073973,4876.912152820832,0.19854770043828016,85.86677581821563,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2998.8042979649153,8167.119803800913,369.6170738593901,0.13215325787226118,90.45713751018475,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2996.1922043341806,6525.557468888366,6560.923853652579,0.1671414081753636,56.40777627460937,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2976.3674718334764,4558.318874837398,5276.614800483871,0.17963355729588815,96.818063718914,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2745.593869076534,4226.432708431432,5189.574976071289,0.1964706764733089,62.49267514862052,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2991.5828520125187,1000.0211833977264,1137.8332324410367,0.19326207680575325,83.40062685240531,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2857.5462687224226,8134.690084249431,3352.0424155601168,0.19912897678461283,73.86515494745088,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2680.7427408661542,1923.9598290476133,8317.62898706096,0.17015185275810496,88.08546594324123,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2966.2995862594285,8964.703812444171,1406.0425253008616,0.19658182537415192,45.53618112719463,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2994.886085843839,8921.014755312797,301.4743395118858,0.1880358902596801,63.852311285257954,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2938.8755634650397,3685.909778612885,3742.3685275593325,0.19476504756721394,96.96847358445163,1.0,True,0.8,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2975.861310609377,3117.1142592861415,479.2716301913515,0.19952604075001829,88.24588248426147,1.0,True,0.0,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2966.870155603254,9898.93560487747,9757.527331938423,0.1978875435652313,52.362451283560375,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2538.5623045005136,9904.186829820886,2648.636764293593,0.17125277472498213,64.52335574353343,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2982.7334797665667,1682.7325118980098,1436.1680087296063,0.19623064481466487,53.04636482005645,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2923.703579455805,9994.229666067878,6729.442731965413,0.1985262263349568,82.34969152190035,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2998.003127517394,1688.6194067721226,4261.430165192068,0.19914537864749657,75.60951341123604,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2833.8969884902185,8566.600430788922,6110.6125215350985,0.13300457710683972,39.13952214084167,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2982.300137923352,6240.104386112082,6563.023288879991,0.16252406859929347,83.87509033772785,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2822.499806556433,5533.095127036178,249.4946841576584,0.14740115352205657,42.85897170985494,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2769.6769661170456,1253.041527095711,8281.768526469907,0.13626959079370987,62.857331785425394,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2992.8581589143478,5491.567548869066,1837.900453169338,0.17981968564931314,86.52825897182481,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2835.1560558487427,1530.2240085207814,7568.553518051131,0.1952098181274664,73.08316718996596,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2985.608623956263,1804.9629015587798,8544.157427531702,0.1559410426586707,89.77753564626236,1.0,True,0.0,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2300.8221176248303,7335.782851590951,423.3880693611154,0.1886284443893681,96.94667622664822,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2990.745650652834,9914.077501580561,455.15868777438845,0.0889525241877792,74.27033776465906,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2947.586497909806,1514.8606489226895,4786.998598587132,0.17396504680827557,93.78048135596883,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2998.918617100982,6412.020546319276,3745.763831172457,0.17567990033572026,60.73388703920804,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2972.8473254706228,3569.208212332963,8057.81221107313,0.0736049947884301,80.21600182870786,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2818.4155517395748,1653.947825240868,175.65849042786976,0.14871938619670472,89.62036267013063,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2825.2624022339564,3799.6777530729596,6109.031456388293,0.14739165919771338,42.35249786551507,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2997.430452349897,9997.040931248921,6519.795995949393,0.10838660385821246,59.64200759746684,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2958.5833347765147,1093.6894828409659,3916.576543587659,0.19882365364647883,45.88612761825619,1.0,True,0.1,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2510.5732661855955,1011.5777613777282,2966.544845538062,0.19664285525284678,59.32019524285164,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2984.8867541170744,9034.723660986714,2480.0665654101194,0.16804086200247992,68.99755452445002,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2998.9896289990434,1106.38002940367,5081.609885167111,0.11482458096043682,31.61059552723661,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2989.8890920920253,3965.2117412497437,735.6822247376331,0.17129415490450933,76.14140198892989,1.0,True,0.3,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2963.5738342125396,9986.792384504934,1462.5233646345714,0.17228010493441037,60.75473370295648,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
2981.8745615399944,4078.2118594532694,1670.6809675163095,0.131453216423374,87.79688932121391,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV
