tau_main,age_main,tau_burst,f_burst,age_burst,sfr_A,normalise,Av_ISM,mu,slope_ISM,slope_BC,imf,metallicity,qpah,umin,alpha,gamma,separation_age,redshift,filters,weights,MAP
2284.8015485463648,8545.42693323355,186.03674282488828,0.022481804816084777,67.38604017834061,1.0,True,0.05,0.5,-0.7,-0.7,1,0.004,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.0003673913931418139,0.0
1522.3769830970218,6724.552410088843,2616.1412544085624,0.1512267597846907,16.915430609718825,1.0,True,0.1,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.0011889099431119535,0.0
2804.243462429035,5832.853787218499,6842.333933171802,0.0418032687815863,20.80146626586388,1.0,True,2.3,0.5,-0.7,-0.7,1,0.02,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.041407489906774e-05,0.0
2858.487226699856,2166.383116634148,9712.219060308682,3.329324886447438e-06,68.45172734297081,1.0,True,1.7,0.5,-0.7,-0.7,1,0.02,2.5,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,2.4736806990538143e-05,0.0
1511.7899892099165,2978.4806648481963,1482.5138139711253,0.1904410558637185,12.234564356364004,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,2.2306021297997346e-08,0.0
1871.3158416175202,1969.6566569242768,3133.7137640688197,0.05630496313589092,86.46152755767594,1.0,True,2.3,0.5,-0.7,-0.7,1,0.02,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.2189824016321533e-07,0.0
2054.2574945940623,6571.277424414887,7147.946967923588,0.05578204477362411,21.604351712918586,1.0,True,3.8,0.5,-0.7,-0.7,1,0.02,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,2.15844863697297e-28,0.0
1726.43829199786,4621.348103426635,936.9513349556273,0.0439808134577013,32.60145427813187,1.0,True,1.2,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.00033266125451375647,0.0
1781.8094313244007,1060.2331081391385,9235.701906765104,0.11575402999605958,22.451545376138796,1.0,True,1.7,0.5,-0.7,-0.7,1,0.004,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,4.827463342532573e-16,0.0
2975.939208528439,1021.675406267379,1433.5023759755622,0.004438051619368777,10.658171057065246,1.0,True,0.1,0.5,-0.7,-0.7,1,0.004,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,2.758122490908794e-05,0.0
1642.0466948835674,9997.407634447738,1872.7941896758193,0.04714785543430927,92.46530335987778,1.0,True,3.8,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,4.906576013071064e-14,0.0
2990.733391664119,1994.3397604870315,9339.32699450424,8.725151874722226e-06,25.21755164467453,1.0,True,0.1,0.5,-0.7,-0.7,1,0.004,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,4.231050923935008e-05,0.0
1502.470610106152,3845.9342022591336,344.712707368928,0.06560795816411766,11.11824598780116,1.0,True,3.3,0.5,-0.7,-0.7,1,0.004,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,7.579058250424847e-43,0.0
2997.4782819993507,1223.590719892849,439.2773478246272,0.09314043910967784,62.367891622899585,1.0,True,3.8,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,3.3710716719954727e-18,0.0
2202.225973204105,2622.9897781021346,128.10098641996956,0.1432790696435125,99.34910913874133,1.0,True,2.3,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,3.739353219278301e-12,0.0
1500.0007136696331,1505.7625467975831,5107.257009610216,0.0015855734815732603,11.533197229723328,1.0,True,3.3,0.5,-0.7,-0.7,1,0.02,0.47,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.263209106340978e-09,0.0
1610.160546135698,6905.238740481659,441.15899520191306,0.002507484192056153,99.40416857756139,1.0,True,0.8,0.5,-0.7,-0.7,1,0.004,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.00019487813614064208,0.0
1742.799457666974,2560.65956922034,1392.1005677986923,0.066496471520364,10.475976703391709,1.0,True,3.8,0.5,-0.7,-0.7,1,0.004,4.58,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,5.555473256978815e-47,0.0
2112.4220878757424,4036.800355328868,1220.367210304963,0.09643854417900133,97.40723134859073,1.0,True,2.3,0.5,-0.7,-0.7,1,0.004,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,8.284752493072315e-08,0.0
1749.4598287770993,2868.250518284066,4929.099195654769,0.09013941581366065,99.99997494967023,1.0,True,0.3,0.5,-0.7,-0.7,1,0.004,4.58,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,1.8682737412613032e-06,0.0
1505.342857457171,1212.1685910185934,9514.36019619441,0.15859955942513504,10.117199245701528,1.0,True,0.0,0.5,-0.7,-0.7,1,0.004,0.47,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,3.420926959105963e-05,0.0
2879.3763238169495,1945.8473572706143,5792.417915333791,0.028757192810784732,35.01779806880229,1.0,True,1.2,0.5,-0.7,-0.7,1,0.02,2.5,25.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,0.0004784790324601168,0.0
2185.8490675969365,2226.3499206375245,5799.340951532955,0.19938055254073164,87.88465088136283,1.0,True,3.3,0.5,-0.7,-0.7,1,0.02,2.5,5.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,2.5711927579395955e-14,0.0
2832.286737481632,9916.441868341983,1053.379609728834,0.09570659512361107,21.916949068897054,1.0,True,3.3,0.5,-0.7,-0.7,1,0.02,4.58,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,2.8590256525690756e-30,0.0
1600.220986413257,1372.672077780826,948.1344832819432,0.18209401317444313,15.945423744094967,1.0,True,3.3,0.5,-0.7,-0.7,1,0.004,0.47,10.0,2,0.02,10,0.8301,B_B90 & V_B90 & FUV,3.1706917348420464e-60,0.0
